tier,division,match_id
BRONZE,II,EUW1_5519577181
BRONZE,II,EUW1_5519500368
BRONZE,II,EUW1_5519382629
BRONZE,II,EUW1_5456040305
BRONZE,II,EUW1_5424061902
BRONZE,II,EUW1_5423376082
BRONZE,II,EUW1_5423300779
BRONZE,II,EUW1_5422978014
BRONZE,II,EUW1_5422485195
BRONZE,II,EUW1_5421974559
BRONZE,II,EUW1_5421521432
BRONZE,II,EUW1_5421427560
BRONZE,II,EUW1_5421451893
BRONZE,II,EUW1_5421430700
BRONZE,II,EUW1_5421249240
BRONZE,II,EUW1_5421238035
BRONZE,II,EUW1_5197709517
BRONZE,II,EUW1_5197711978
BRONZE,II,EUW1_5190792302
BRONZE,II,EUW1_5190675014
BRONZE,II,EUW1_5190599028
BRONZE,II,EUW1_5187488413
BRONZE,II,EUW1_5187467754
BRONZE,II,EUW1_5187410919
BRONZE,II,EUW1_5480660824
BRONZE,II,EUW1_5480643777
BRONZE,II,EUW1_5478735532
BRONZE,II,EUW1_5478559963
BRONZE,II,EUW1_5476977392
BRONZE,II,EUW1_5476837819
BRONZE,II,EUW1_5476725059
BRONZE,II,EUW1_5475184529
BRONZE,II,EUW1_5475190460
BRONZE,II,EUW1_5475067224
BRONZE,II,EUW1_5473537656
BRONZE,II,EUW1_5473376264
BRONZE,II,EUW1_5473363016
BRONZE,II,EUW1_5473237813
BRONZE,II,EUW1_5472675448
BRONZE,II,EUW1_5472500160
BRONZE,II,EUW1_5472451299
BRONZE,II,EUW1_5472190358
BRONZE,II,EUW1_5472241717
BRONZE,II,EUW1_5471843306
BRONZE,II,EUW1_5470716010
BRONZE,II,EUW1_5470639811
BRONZE,II,EUW1_5470352335
BRONZE,II,EUW1_5470222513
BRONZE,II,EUW1_5469299068
BRONZE,II,EUW1_5109843454
BRONZE,II,EUW1_5109776519
BRONZE,II,EUW1_5109588416
BRONZE,II,EUW1_5096198574
BRONZE,II,EUW1_5096145498
BRONZE,II,EUW1_5077252802
BRONZE,II,EUW1_5066836832
BRONZE,II,EUW1_5066705951
BRONZE,II,EUW1_5030660692
BRONZE,II,EUW1_5030544305
BRONZE,II,EUW1_5028715239
BRONZE,II,EUW1_5028616359
BRONZE,II,EUW1_5025152196
BRONZE,II,EUW1_5025005434
BRONZE,II,EUW1_5024949958
BRONZE,II,EUW1_5024850289
BRONZE,II,EUW1_5024722577
BRONZE,II,EUW1_5024577702
BRONZE,II,EUW1_5023602118
BRONZE,II,EUW1_5023495461
BRONZE,II,EUW1_5022809950
BRONZE,II,EUW1_5022793784
BRONZE,II,EUW1_5022666220
BRONZE,II,EUW1_5457397696
BRONZE,II,EUW1_5457416393
