tier,division,match_id
BRONZE,III,EUW1_5309594239
BRONZE,III,EUW1_5298093189
BRONZE,III,EUW1_5296681789
BRONZE,III,EUW1_5296535474
BRONZE,III,EUW1_5296446796
BRONZE,III,EUW1_5296403802
BRONZE,III,EUW1_5295727593
BRONZE,III,EUW1_5295656011
BRONZE,III,EUW1_5295742347
BRONZE,III,EUW1_5294080947
BRONZE,III,EUW1_5293947980
BRONZE,III,EUW1_5290404449
BRONZE,III,EUW1_5286827319
BRONZE,III,EUW1_5286773814
BRONZE,III,EUW1_5286709242
BRONZE,III,EUW1_5500924556
BRONZE,III,EUW1_5500879626
BRONZE,III,EUW1_5500798088
BRONZE,III,EUW1_5491712817
BRONZE,III,EUW1_5491640697
BRONZE,III,EUW1_5490512733
BRONZE,III,EUW1_5490430446
BRONZE,III,EUW1_5490435549
BRONZE,III,EUW1_5487747160
BRONZE,III,EUW1_5487762183
BRONZE,III,EUW1_5486246032
BRONZE,III,EUW1_5517024716
BRONZE,III,EUW1_5516918356
BRONZE,III,EUW1_5514145314
BRONZE,III,EUW1_5514092706
BRONZE,III,EUW1_5362624322
BRONZE,III,EUW1_5362396392
BRONZE,III,EUW1_5362347237
BRONZE,III,EUW1_5340451309
BRONZE,III,EUW1_5340345641
BRONZE,III,EUW1_5340258582
BRONZE,III,EUW1_5295014358
BRONZE,III,EUW1_5294896609
BRONZE,III,EUW1_5294829713
BRONZE,III,EUW1_5271223643
BRONZE,III,EUW1_5271188718
BRONZE,III,EUW1_5271125754
BRONZE,III,EUW1_5270453414
BRONZE,III,EUW1_5268265784
BRONZE,III,EUW1_5268321290
BRONZE,III,EUW1_5264345035
BRONZE,III,EUW1_5257462757
BRONZE,III,EUW1_5257394572
BRONZE,III,EUW1_5256831973
BRONZE,III,EUW1_5256706085
BRONZE,III,EUW1_5256578790
BRONZE,III,EUW1_5255145392
BRONZE,III,EUW1_5255059625
BRONZE,III,EUW1_5255022175
BRONZE,III,EUW1_5243386293
BRONZE,III,EUW1_5243097958
BRONZE,III,EUW1_5243014061
BRONZE,III,EUW1_5241421365
BRONZE,III,EUW1_5241296556
BRONZE,III,EUW1_5241222427
BRONZE,III,EUW1_5218843008
BRONZE,III,EUW1_5218782716
BRONZE,III,EUW1_5218693601
BRONZE,III,EUW1_5216812268
BRONZE,III,EUW1_5216714385
BRONZE,III,EUW1_5216615532
BRONZE,III,EUW1_5214302299
BRONZE,III,EUW1_5214048899
BRONZE,III,EUW1_5212767499
BRONZE,III,EUW1_5212626276
BRONZE,III,EUW1_5212580370
