,tier,game_duration,winner,first_kill,first_tower,first_inhibitor,first_baron,first_dragon,first_rift_herald,kill_advantage,gold_advantage,cs_advantage,damage_advantage,tower_advantage,plate_advantage,inhibitor_advantage,dragon_advantage,rift_advantage
21638,DIAMOND,1239,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-8,-3425,-7,-1930,1,5,0,-1,0
26855,DIAMOND,1317,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,14,8076,62,8619,-1,-7,0,2,-1
24479,DIAMOND,1987,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,5,2695,54,5174,0,-2,0,1,0
23244,DIAMOND,1338,-1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,-8,-6065,-47,-4091,1,5,0,2,0
16889,DIAMOND,1424,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1,-2105,5,-656,0,3,0,-1,0
13654,DIAMOND,1717,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,8,3974,14,4467,1,1,0,2,-1
19654,DIAMOND,1819,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,2,-994,-26,-8257,1,6,0,1,1
13904,DIAMOND,1857,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-3,63,41,2999,0,-2,0,-1,1
20503,DIAMOND,1237,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,15,11175,78,7164,-3,-12,0,-1,1
7417,DIAMOND,1849,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-15,-6526,-60,-4825,0,0,0,-1,1
15962,DIAMOND,1233,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,5,5939,85,9552,-1,-9,0,0,0
34031,DIAMOND,1656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2503,13,3788,-1,-4,0,1,1
26897,DIAMOND,1566,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,9,3225,67,-4270,-1,-7,0,1,-1
27679,DIAMOND,1686,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,10,3681,-12,2285,0,1,0,0,-1
28602,DIAMOND,2034,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,5,669,15,5883,1,2,0,1,-1
29419,DIAMOND,1901,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,8,4492,2,5910,-2,-10,0,-2,1
11933,DIAMOND,2150,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,6,2020,-24,-291,0,-2,0,2,1
26570,DIAMOND,1738,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,2,-1791,-51,1610,1,0,0,1,-1
31074,DIAMOND,1637,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,3,3432,-20,4553,-1,-9,0,-1,1
10332,DIAMOND,1653,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,7703,97,2594,-3,-7,0,2,1
15172,DIAMOND,1562,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-2,-2217,-85,-2642,0,2,0,-1,1
33647,DIAMOND,1753,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,-2,-2020,32,836,1,2,0,-1,0
31039,DIAMOND,1329,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1,3151,16,10685,-2,-2,0,0,1
23611,DIAMOND,1417,1.0,1.0,-1.0,0.0,1.0,1.0,-1.0,5,2228,11,2234,1,0,0,1,-1
30202,DIAMOND,1214,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-6,-6965,-71,-7920,1,6,0,-1,0
18439,DIAMOND,1683,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,3,2188,25,-1511,-1,-4,0,2,-1
16346,DIAMOND,1586,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-3,658,78,1533,-1,-4,0,0,-1
19878,DIAMOND,1349,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-7,-2238,53,-7245,0,-4,0,-1,0
27275,DIAMOND,2227,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1,2797,66,-4563,-2,-8,0,2,1
28437,DIAMOND,1620,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-14,-8764,-68,-4848,2,8,0,-2,-1
2326,DIAMOND,1722,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,8,5986,74,4428,-1,-5,0,1,-1
24586,DIAMOND,1325,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,8,9019,106,8255,-2,-11,0,2,1
34975,DIAMOND,1713,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,10,5049,52,-5518,-1,-6,0,1,1
29514,DIAMOND,2557,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-3,-1244,38,2373,0,-1,0,-1,-1
32710,DIAMOND,1765,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1,-1299,19,-3620,0,0,0,-2,-1
16845,DIAMOND,1411,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,8,5609,109,573,-2,-11,0,2,-1
28393,DIAMOND,1595,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3,-5148,-128,477,0,7,0,-1,0
23894,DIAMOND,2197,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,3,1525,-9,4981,-1,-1,0,1,-1
21227,DIAMOND,1803,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,6,4879,30,7961,0,-6,0,0,0
14594,DIAMOND,1659,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,4,3235,34,3699,1,1,0,-2,-1
11322,DIAMOND,1421,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-5,-5851,-54,-4593,1,12,0,-2,-1
23563,DIAMOND,1783,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,3457,9,3414,-1,-10,0,2,1
16691,DIAMOND,1490,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1,-2964,-107,-6839,0,6,0,-2,0
28126,DIAMOND,1965,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-3,-3287,-30,-2692,2,4,0,0,-1
27952,DIAMOND,1233,-1.0,1.0,-1.0,0.0,0.0,-1.0,1.0,-6,-4269,4,879,1,2,0,-1,1
16839,DIAMOND,1365,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,6,5413,14,12734,-1,-8,0,-1,1
2183,DIAMOND,1659,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,7,3582,27,2027,-1,-3,0,-1,-1
32479,DIAMOND,1651,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0,608,-1,2339,-1,-1,0,1,1
13326,DIAMOND,1821,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1249,42,-503,1,5,0,0,-1
29094,DIAMOND,1556,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-16,-5827,20,-2088,2,9,0,1,-1
27671,DIAMOND,1525,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,9,6868,85,7615,-1,-9,0,-1,1
20796,DIAMOND,1705,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3,-5104,-71,-10457,1,5,0,0,-1
29319,DIAMOND,1831,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-5,-2907,6,5436,0,2,0,1,0
26840,DIAMOND,1595,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,5,-43,-29,3202,0,5,0,1,-1
15938,DIAMOND,1715,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-2,505,11,4249,0,-1,0,0,1
14179,DIAMOND,1767,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-2675,10,-8945,0,1,0,2,-1
34563,DIAMOND,2208,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,0,-1779,-24,-3222,1,2,0,0,-1
33429,DIAMOND,1439,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,13,11141,112,12851,-3,-12,0,-1,1
19036,DIAMOND,1569,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-3,-4209,-64,-8340,2,7,0,0,-1
19852,DIAMOND,915,1.0,1.0,1.0,0.0,0.0,1.0,0.0,15,13105,140,13499,-1,-13,0,1,0
25033,DIAMOND,1324,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,11,6940,52,11936,-1,-6,0,-1,0
23233,DIAMOND,1700,1.0,-1.0,1.0,0.0,-1.0,1.0,1.0,-1,41,-11,1732,0,-3,0,2,1
26768,DIAMOND,1611,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1,-695,-14,809,0,2,0,1,1
34802,DIAMOND,1859,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,-4,963,1,-506,-1,-4,0,1,0
22944,DIAMOND,1500,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,7,3809,42,13492,-1,-5,0,1,-1
6905,DIAMOND,1841,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1,-2469,-75,-185,0,4,0,2,1
18062,DIAMOND,1960,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,2723,14,5634,-1,-7,0,0,1
17516,DIAMOND,1391,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,5484,26,12629,-1,-6,0,0,0
17830,DIAMOND,1665,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,-1618,-60,1691,0,9,0,-2,1
30065,DIAMOND,1475,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0,-2507,-32,1210,0,0,0,1,-1
28864,DIAMOND,1605,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-6,-2585,34,-5179,1,6,0,1,-1
17127,DIAMOND,949,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,13,10167,65,12010,-1,-11,0,1,-1
24583,DIAMOND,2175,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,2,3635,-14,-3258,-1,-4,0,1,1
28773,DIAMOND,1658,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,4,5212,91,-192,-2,-9,0,-1,1
7072,DIAMOND,1142,1.0,1.0,1.0,1.0,0.0,1.0,1.0,14,11523,128,12072,-3,-13,0,2,1
29882,DIAMOND,1449,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-8,-3503,61,-11463,1,5,0,-1,-1
34285,DIAMOND,1789,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0,1569,64,-3348,0,0,0,0,0
10671,DIAMOND,2111,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,2,-404,-33,-6144,1,8,0,-1,-1
16858,DIAMOND,1959,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,4,-1179,7,-3503,0,5,0,1,0
13179,DIAMOND,1867,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1,-1744,-3,-5642,0,1,0,2,0
33188,DIAMOND,1961,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-2,-487,-24,-955,0,-6,0,0,1
5836,DIAMOND,1350,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-6,-4714,-62,-5146,0,3,0,0,0
15250,DIAMOND,2143,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-2,-3213,-3,2317,3,7,0,-2,0
20252,DIAMOND,2048,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,4,2059,-8,2675,0,-2,0,-1,-1
22655,DIAMOND,1766,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,-5,-3327,20,-5761,0,5,0,-1,1
10306,DIAMOND,1129,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,4,5064,40,4899,-1,-7,0,1,-1
22903,DIAMOND,1365,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-12,-11152,-92,-10338,3,12,0,0,-1
22990,DIAMOND,1882,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-4,-2915,16,-4680,0,2,0,1,-1
20800,DIAMOND,2321,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,-1132,-18,-5094,1,1,0,-1,-1
33303,DIAMOND,2144,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,-3576,-26,-3774,0,5,0,-1,1
35242,DIAMOND,1474,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-9,-4424,-35,-3419,0,1,0,-2,0
20666,DIAMOND,1648,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,-2,-2462,-78,855,0,4,0,-2,1
31719,DIAMOND,1056,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-6,-5864,-40,-4891,1,10,0,-2,-1
23069,DIAMOND,1676,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,1461,57,112,-1,4,0,1,1
30711,DIAMOND,1465,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0,4261,89,2758,-2,-9,0,1,-1
19970,DIAMOND,2379,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,6,1264,-37,2701,-1,-5,0,-1,1
18561,DIAMOND,1667,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1,-690,-2,4496,1,5,0,1,-1
14429,DIAMOND,1315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,3844,135,-3596,-2,-10,0,1,1
30129,DIAMOND,1633,1.0,1.0,1.0,1.0,0.0,1.0,1.0,8,4934,3,6380,-2,-8,0,0,1
19274,DIAMOND,925,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,10,8324,94,9354,-2,-9,0,1,-1
20510,DIAMOND,1055,1.0,-1.0,1.0,0.0,0.0,1.0,-1.0,7,5487,137,-2503,0,-3,0,1,-1
19908,DIAMOND,1880,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1,805,0,-2410,0,-2,0,0,1
19411,DIAMOND,1677,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,7,3275,60,2227,0,0,0,-1,1
30674,DIAMOND,1466,1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,2,3645,42,7715,0,-2,0,0,-1
27833,DIAMOND,1218,1.0,1.0,1.0,1.0,0.0,1.0,1.0,16,9324,76,13543,-1,-9,0,2,1
21766,DIAMOND,1427,-1.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,0,-2034,-45,794,0,4,0,-2,0
12738,DIAMOND,1777,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,5,1058,5,480,0,-1,0,2,-1
31929,DIAMOND,2373,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-2,528,43,-317,0,-5,0,0,0
6833,DIAMOND,1842,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-2,-1061,5,-4727,0,-3,0,-1,0
23336,DIAMOND,1709,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,-605,-31,3784,0,1,0,0,1
33100,DIAMOND,1374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,5914,139,13147,0,-7,0,2,0
25004,DIAMOND,1479,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-9,-9156,-134,-5994,1,5,0,1,1
25143,DIAMOND,1864,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,3,4187,11,8876,-2,-7,0,-2,1
25330,DIAMOND,2014,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,5,4256,13,9037,-1,-6,0,2,-1
33075,DIAMOND,1515,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,4,4721,71,9707,-2,-11,0,0,1
7713,DIAMOND,1615,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,11,6063,-14,3189,-2,-9,0,2,1
33536,DIAMOND,1616,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,4,2146,-29,974,-1,1,0,-1,-1
12289,DIAMOND,1766,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-5,-3078,-72,-2432,1,7,0,0,-1
16389,DIAMOND,2101,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,7,7291,153,6454,-1,-6,0,2,0
23110,DIAMOND,1541,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-3,557,41,-5516,0,1,0,-2,0
19069,DIAMOND,1681,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1251,-12,97,1,0,0,-1,1
22661,DIAMOND,1752,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,4,4454,29,396,-1,-5,0,2,-1
18183,DIAMOND,2148,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-4,342,73,-671,-1,-5,0,-1,0
19441,DIAMOND,1897,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-5,-3982,-88,-5188,1,8,0,-2,1
27252,DIAMOND,1988,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-406,-44,-2910,0,3,0,-2,0
28718,DIAMOND,1601,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,11,4238,-7,5211,-1,-9,0,2,1
21917,DIAMOND,961,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-9,-9922,-105,-15991,2,12,0,-1,-1
22927,DIAMOND,2250,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,0,-138,-18,-2554,1,4,0,2,-1
30309,DIAMOND,1753,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,2,1286,76,9479,1,-4,0,1,0
32515,DIAMOND,2032,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,959,15,-2181,0,1,0,0,1
23763,DIAMOND,2091,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-2,-2892,23,-6982,0,4,0,0,-1
34219,DIAMOND,1748,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,3,3808,39,6519,-2,-4,0,-1,1
35169,DIAMOND,1511,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1413,-12,-4969,0,-2,0,-1,0
30023,DIAMOND,2376,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-10,-7755,-88,189,0,6,0,-2,1
25938,DIAMOND,2039,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2,-929,-69,-2179,0,3,0,2,0
10333,DIAMOND,1678,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,4,1368,-20,-2083,0,-2,0,-2,1
26022,DIAMOND,1375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-7,-7969,-93,-4183,2,6,0,-1,-1
30201,DIAMOND,1556,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,16,10782,104,11644,-3,-10,0,-1,1
11634,DIAMOND,1703,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,6,4455,-11,4390,-3,-5,0,0,1
32292,DIAMOND,2016,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,3,3439,54,-4071,0,0,0,1,-1
18241,DIAMOND,1948,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,14,3859,50,4490,-1,-5,0,0,1
20820,DIAMOND,1636,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-11,-4877,-50,-10405,0,-2,0,-1,1
21897,DIAMOND,1210,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,15,9135,157,10676,-1,-6,0,1,0
12556,DIAMOND,1890,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-6,-5394,-81,-7474,1,4,0,0,1
27339,DIAMOND,1461,1.0,1.0,1.0,0.0,1.0,1.0,-1.0,11,8026,46,6278,-2,-8,0,1,-1
20120,DIAMOND,1067,1.0,-1.0,1.0,0.0,0.0,1.0,1.0,-7,1492,129,-5114,-1,-8,0,2,0
31713,DIAMOND,1883,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-2,429,10,-2882,0,-1,0,0,-1
6774,DIAMOND,2215,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-8,-1527,-6,-1882,0,4,0,-2,0
16464,DIAMOND,1695,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,2,452,-16,1396,1,1,0,-2,-1
15894,DIAMOND,1556,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-2,-4594,-54,-4285,1,4,0,-1,0
15031,DIAMOND,1021,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-16,-10398,-118,-3917,0,-1,0,-1,0
21303,DIAMOND,1362,1.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,11,5166,41,6955,0,-1,0,2,-1
29798,DIAMOND,1523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,4116,39,6573,-2,-7,0,1,1
22330,DIAMOND,2036,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-3,-4246,-62,-6403,0,8,0,1,-1
20934,DIAMOND,941,1.0,1.0,1.0,0.0,0.0,1.0,1.0,6,4573,71,3161,0,-2,0,1,1
17460,DIAMOND,1990,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1,210,43,3319,0,-5,0,1,-1
22934,DIAMOND,1864,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,5,4555,19,-526,0,0,0,1,1
33872,DIAMOND,1435,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-8,-5270,-66,-4454,1,5,0,0,0
14320,DIAMOND,1443,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,9,6382,-11,9931,-1,-5,0,-1,1
8341,DIAMOND,1716,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-4,-1610,9,7380,0,2,0,2,1
35028,DIAMOND,1115,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-6,-5360,-68,1064,1,2,0,-2,0
15005,DIAMOND,2356,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,5,2731,12,9187,0,-1,0,1,0
33805,DIAMOND,1869,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,0,469,-5,-3798,-1,-1,0,0,1
28180,DIAMOND,1826,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-3,-774,-77,-4448,1,5,0,-2,-1
16487,DIAMOND,1899,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,5,3258,45,3824,-1,-6,0,-1,1
17375,DIAMOND,1233,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,7,7676,90,6541,-2,-8,0,1,-1
35010,DIAMOND,1610,1.0,1.0,-1.0,1.0,1.0,1.0,0.0,-6,-1951,-7,375,0,3,0,1,0
30060,DIAMOND,1820,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,2,-1403,30,3684,0,3,0,1,-1
17253,DIAMOND,1939,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,512,-2,1530,0,2,0,-1,0
25062,DIAMOND,1316,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-11,-9971,-45,-6376,1,11,0,-1,-1
20663,DIAMOND,1434,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-11,-6807,-56,-7732,2,10,0,0,0
32335,DIAMOND,1894,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,3,-518,23,643,0,-1,0,0,-1
31775,DIAMOND,1093,1.0,1.0,1.0,0.0,0.0,1.0,1.0,7,6330,85,10768,-1,-9,0,1,1
20613,DIAMOND,1717,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-3899,-69,-6971,0,6,0,0,0
23480,DIAMOND,1745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2931,18,4797,-1,-7,0,2,1
20698,DIAMOND,1532,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-7,-6805,-63,-4602,4,9,0,0,-1
31995,DIAMOND,1636,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,9,7059,115,7662,1,-1,0,2,-1
14401,DIAMOND,2244,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-5,-1867,12,2881,0,2,0,0,-1
28668,DIAMOND,1663,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1,1490,-6,422,-2,-7,0,-1,1
11425,DIAMOND,1821,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1,-654,-22,3263,0,-1,0,0,0
25620,DIAMOND,1255,-1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,-5,-6042,-36,-6372,1,5,0,1,-1
17560,DIAMOND,1974,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-2,-734,7,-5710,0,1,0,-1,1
30427,DIAMOND,2216,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-4,-1489,-33,-2023,-1,2,0,1,1
27748,DIAMOND,1870,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4,224,-14,973,0,1,0,1,0
3564,DIAMOND,1345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,5812,-1,825,-2,-9,0,2,1
21795,DIAMOND,1596,-1.0,1.0,1.0,0.0,0.0,1.0,-1.0,9,5058,44,7593,0,-5,0,1,-1
26197,DIAMOND,1503,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,7,1524,-37,892,0,-1,0,-1,0
26683,DIAMOND,1739,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,2,1111,24,-107,0,-3,0,1,1
30647,DIAMOND,2013,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-4,-4763,-21,-5428,1,12,0,0,-1
21844,DIAMOND,1773,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,3,2865,58,5115,0,-7,0,0,-1
15798,DIAMOND,1454,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,0,-2716,6,-8143,2,4,0,2,-1
15523,DIAMOND,1861,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,4,-822,-68,1848,0,-1,0,1,0
26054,DIAMOND,1462,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-8,-7895,-49,-5894,2,11,0,-2,-1
24723,DIAMOND,2082,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,3,187,46,-5986,1,3,0,0,-1
29906,DIAMOND,2352,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-3,424,42,-960,-1,-4,0,0,1
25403,DIAMOND,1630,1.0,1.0,1.0,1.0,1.0,1.0,0.0,11,5019,-3,-1190,0,-4,0,0,0
21308,DIAMOND,1768,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1,-1015,-43,-277,1,4,0,1,0
34486,DIAMOND,913,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,13,9348,74,7841,-1,-8,0,0,0
26559,DIAMOND,1495,1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,0,870,37,10082,0,-2,0,1,-1
23143,DIAMOND,1536,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,-2,-5647,-23,-6486,1,7,0,0,0
15019,DIAMOND,1456,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,12,10164,177,10447,-2,-11,0,-1,1
32327,DIAMOND,1419,1.0,1.0,1.0,1.0,0.0,1.0,1.0,9,6335,21,9893,-1,-5,0,1,1
16101,DIAMOND,1875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4,-1902,-12,-5959,0,8,0,0,-1
31820,DIAMOND,1599,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-7,-4628,-44,-2476,2,5,0,-1,-1
21186,DIAMOND,1470,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4,1441,-49,-2330,1,3,0,0,-1
9126,DIAMOND,1463,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2,-2325,-10,-884,0,3,0,-1,-1
