,tier,winner,first_kill,first_tower,first_inhibitor,first_baron,first_dragon,first_rift_herald,kill_advantage,gold_advantage,cs_advantage,damage_advantage,tower_advantage,plate_advantage,inhibitor_advantage,dragon_advantage,rift_advantage,baron_advantage
17853,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,4,-1816,-40,5933,0,3,0,-2,1,-1
6247,BRONZE,-1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,1,463,13,10773,0,-1,0,-1,-2,0
5819,BRONZE,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,0,-621,-4,13566,-3,0,0,1,0,0
12101,BRONZE,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,7,4855,89,208,2,-2,0,1,1,0
4062,BRONZE,1.0,-1.0,1.0,1.0,0.0,1.0,-1.0,7,7210,104,19275,1,0,0,1,-1,0
6685,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-3,-4919,-43,-6686,-2,3,0,-1,2,0
7687,BRONZE,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-5,-1531,71,4899,2,5,0,-1,-1,0
6763,BRONZE,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,2,-3791,-86,-20915,-2,-1,0,1,1,0
202,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-6,-4671,-41,12026,-6,-10,-2,-3,-2,0
3391,BRONZE,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,8,2814,25,1191,1,-5,0,1,0,0
9184,BRONZE,-1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,-5,-7286,-69,-6443,-4,0,-1,-2,1,0
17258,BRONZE,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,16,8586,-6,42806,8,1,0,-1,1,1
3059,BRONZE,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-3,131,13,-3386,-2,4,0,1,-1,0
17090,BRONZE,1.0,1.0,1.0,1.0,0.0,1.0,1.0,18,10582,127,11163,5,6,0,3,2,0
3684,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-9,-8631,-94,-10229,-2,-5,0,1,-1,-1
10681,BRONZE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2,-986,-77,-14625,1,3,0,1,0,0
2178,BRONZE,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-16,-7342,-13,-21124,-4,-7,0,-1,-2,1
5551,BRONZE,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-9,-7416,-123,-11564,-3,2,-1,-3,0,-1
17558,BRONZE,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-3,-5561,-7,-20171,-5,5,0,-1,-1,0
3064,BRONZE,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,6,6790,131,-10813,3,7,0,1,1,0
16049,BRONZE,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,-2,4084,34,-8915,5,7,1,-1,2,0
1432,BRONZE,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,6,2136,-63,25506,0,0,0,-2,0,0
1176,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-11,-3456,91,-18786,-3,1,0,-1,-1,0
2528,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-9,-8909,-100,-25665,-4,-5,0,1,-2,-1
19144,BRONZE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,3351,30,4883,6,6,1,0,2,0
9389,BRONZE,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,-2,-3791,-49,1557,-5,-2,0,1,0,0
5239,BRONZE,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,16,8438,174,-2315,7,8,1,1,1,0
11042,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-14,-11897,-104,-8788,-5,-1,0,-3,0,0
74,BRONZE,-1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,-10,-975,48,1743,-1,3,-1,0,1,0
3838,BRONZE,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,11,2744,-64,4946,3,7,0,3,2,0
22821,BRONZE,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,4,-917,-68,-6737,2,-3,0,1,1,-1
10555,BRONZE,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,3,2904,50,16762,-2,0,0,1,-2,0
7387,BRONZE,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,7,8460,138,7102,4,5,0,3,-2,0
7186,BRONZE,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-13,-10077,-130,-5198,-3,-8,0,-2,0,0
6084,BRONZE,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,0,5267,112,17302,5,5,0,-2,1,1
9132,BRONZE,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,7,1345,106,8432,1,-4,0,-1,-1,0
5866,BRONZE,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,19,16236,121,14704,8,8,0,3,2,1
3647,BRONZE,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-8,-6042,-107,-2639,-2,-2,0,-3,1,0
1472,BRONZE,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-13,-7565,-22,-19189,-3,-4,-1,-1,-2,0
9560,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-17,-4793,55,-22994,-7,-7,-1,-3,-2,0
2155,BRONZE,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,4,3510,68,-7331,1,-4,0,-1,1,0
6501,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-18,-4987,7,-16091,2,0,0,-4,-1,-1
1218,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-19,-7298,10,3580,-3,-1,-1,-1,1,0
1814,BRONZE,-1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,4,-2207,-61,4472,-1,1,0,0,-1,0
24014,BRONZE,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-4,-3670,-54,-475,-1,-1,0,-1,-1,0
1871,BRONZE,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-14,-10258,-12,-7130,-5,-8,0,-3,-2,-1
819,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,-15,-7465,-49,-24951,-2,-3,0,-1,0,0
4162,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-9,-9633,-13,-19197,-9,2,-3,-1,1,-1
22892,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-213,-55,-11090,-1,-5,0,-2,1,0
20715,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-4,-2698,16,5111,0,-5,0,-1,1,0
15621,BRONZE,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,0,-5607,-28,-7758,-3,-3,0,-1,-1,0
6175,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-6,-1433,59,-5895,-1,-5,0,0,-2,0
5291,BRONZE,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,-9,-3973,-29,-13928,-3,-1,0,-2,0,0
591,BRONZE,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,4,5680,49,-7149,5,3,1,2,0,0
1806,BRONZE,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1,-2810,-47,-6545,-1,-4,0,2,1,0
660,BRONZE,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,2,2070,19,8051,1,-3,0,-1,-1,0
7426,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-17,-8849,-35,-26946,1,4,0,1,2,-1
17903,BRONZE,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-2,2055,36,354,2,4,0,1,1,0
2663,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-20,-11557,-49,-4422,-2,-2,0,-3,0,0
18754,BRONZE,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,11,2379,-59,9267,1,-5,0,0,-1,0
11243,BRONZE,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,10,8778,73,9846,3,1,0,-1,2,0
10499,BRONZE,-1.0,1.0,-1.0,0.0,0.0,-1.0,1.0,-7,-4335,-61,-11465,-4,-3,0,-3,0,0
2118,BRONZE,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-6,4251,17,-2322,1,3,1,4,2,0
6644,BRONZE,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-11,-1793,4,-1562,2,-1,1,-4,0,0
4189,BRONZE,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,6875,76,4643,1,3,0,-2,1,1
25242,BRONZE,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,3,-1452,11,20273,-1,2,0,-1,-2,0
23727,BRONZE,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,5,1376,-20,13223,-1,-4,0,-1,-2,0
21006,BRONZE,1.0,1.0,-1.0,1.0,1.0,1.0,0.0,18,13930,198,11456,5,4,1,1,0,1
6832,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-13,-8324,-26,-18196,-3,-2,0,-2,-1,0
1670,BRONZE,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-6,-1231,38,-7903,0,8,0,-2,-1,0
2920,BRONZE,1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,8,4208,48,28646,-1,-1,0,2,-1,0
14882,BRONZE,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,22,12778,135,24767,2,2,1,1,2,0
1269,BRONZE,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,24,8946,82,19817,5,1,0,0,-2,0
12738,BRONZE,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,13,8184,17,2409,8,-4,2,1,1,0
7801,BRONZE,-1.0,1.0,-1.0,-1.0,0.0,1.0,0.0,-18,-12701,-131,-26210,-4,-8,-1,1,0,0
4977,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-10,-6514,30,-18400,0,0,0,0,1,0
3603,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,-8,-4073,-26,-14021,-3,-2,0,-2,0,0
22527,BRONZE,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,9,2625,11,19432,4,1,1,1,-2,1
3803,BRONZE,1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,19,3660,0,19905,-2,0,0,3,0,0
3291,BRONZE,-1.0,1.0,-1.0,-1.0,0.0,1.0,0.0,-1,-3849,-6,-8211,-4,-4,0,0,0,0
1664,BRONZE,1.0,1.0,1.0,1.0,0.0,1.0,1.0,9,2007,-13,16739,-1,1,0,3,2,0
7825,BRONZE,-1.0,1.0,-1.0,-1.0,0.0,1.0,1.0,-11,-5864,-10,-27417,-3,3,0,-1,1,0
8129,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-5,-4723,-25,-7323,-4,-5,0,-2,1,0
4107,BRONZE,1.0,1.0,1.0,1.0,0.0,-1.0,0.0,4,9461,185,20996,5,13,0,-2,0,0
360,BRONZE,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,2,3072,103,-8885,6,3,0,3,0,-1
9692,BRONZE,1.0,1.0,1.0,0.0,1.0,1.0,1.0,14,13542,126,24493,6,14,0,4,2,1
4387,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-13,-4012,-52,-17958,-1,2,0,-1,-1,0
18869,BRONZE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23,16524,-14,33269,8,8,1,1,2,1
2329,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-5,-2154,-48,-1823,0,5,0,-3,2,0
9671,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-20,-12442,-82,236,-3,-1,0,-4,-1,-1
11178,BRONZE,1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-7,584,66,12477,0,-2,0,-1,-1,0
6855,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-8,-8121,-81,-14419,-5,-7,-1,0,-1,0
10523,BRONZE,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,-12,-5211,-49,-15358,-3,-3,0,-4,1,0
5017,BRONZE,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-7,-2299,17,13056,-1,2,0,-3,-1,0
3689,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-14,-12611,-22,-9750,0,-2,0,-1,2,-1
9254,BRONZE,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,22,12363,44,10509,3,2,1,1,2,0
4379,BRONZE,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,10,6330,-81,6155,0,-1,0,-1,-2,1
9163,BRONZE,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,18,4843,-47,18666,0,1,0,1,1,0
409,BRONZE,1.0,-1.0,1.0,0.0,0.0,-1.0,0.0,13,6777,29,24689,0,8,0,2,0,0
5946,BRONZE,-1.0,1.0,1.0,-1.0,0.0,1.0,0.0,-7,-4126,-18,-25298,-1,-2,0,-2,0,0
4746,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-7,-1377,123,-10775,1,1,0,-1,0,0
2096,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-10,-8033,-90,-4728,-5,-1,-2,1,-2,0
24586,BRONZE,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-3,-1316,51,-5358,1,-1,0,0,1,0
16775,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-24,-10980,-101,-18508,-6,-5,0,-2,-2,0
6148,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-11,-1257,18,-1151,-1,-1,0,-3,-1,0
3461,BRONZE,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1,7594,141,5482,2,2,0,1,-1,0
9467,BRONZE,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,15,8826,97,9493,4,4,1,1,1,0
17699,BRONZE,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-6,-4319,-6,6380,-1,-1,0,1,2,0
6445,BRONZE,1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,10,7521,84,-4809,7,5,1,1,-1,0
12179,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-5,-2340,9,-11363,1,5,0,-2,2,0
6922,BRONZE,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-5,849,68,13277,2,0,0,1,1,0
10580,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-22,-11311,-124,-17900,-4,-5,0,-1,-1,0
2894,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-22,-10001,-138,-31875,-3,-3,0,-3,0,0
3306,BRONZE,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,10,7890,115,16402,1,0,0,-1,-1,0
48,BRONZE,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1,-6167,-141,1157,-2,-5,0,-1,-1,0
8426,BRONZE,1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,-7,-988,80,2989,-1,0,0,-1,-1,0
9120,BRONZE,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,3,3612,-63,1836,3,2,0,3,-2,0
13395,BRONZE,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,7,8422,85,18383,1,-1,0,-2,0,1
5399,BRONZE,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-5,-2511,-34,-18273,0,-3,0,-1,-1,0
7130,BRONZE,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-5,-1722,-59,-1355,-1,0,0,2,2,0
9547,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-13,-9605,-104,-28339,-5,-8,-1,1,-2,0
3073,BRONZE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14,8271,12,2077,5,3,0,3,2,0
8105,BRONZE,1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,-7,-1862,-49,-24911,0,-3,0,1,1,0
3115,BRONZE,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,8,5917,94,6798,-2,1,0,1,0,0
21149,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-18,-9625,-119,-14657,-6,-4,-1,-2,-1,-1
1109,BRONZE,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,11,8329,24,18383,3,2,0,-1,-1,1
1606,BRONZE,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,5,5457,195,-3492,2,1,0,-1,0,0
3007,BRONZE,1.0,1.0,1.0,1.0,0.0,1.0,1.0,11,7196,78,5123,7,4,2,2,2,0
11225,BRONZE,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,10,6482,78,10389,0,3,0,-3,-2,1
5640,BRONZE,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,2,1582,105,-3287,1,3,0,-1,0,0
7632,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-20,-13531,-124,-20581,-8,-9,-2,-3,-2,0
4786,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-6,-5639,-95,-12458,-3,-2,0,-1,-2,0
16101,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,10,3016,-33,323,0,-1,0,-1,-1,0
11249,BRONZE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,5883,143,4350,5,0,1,3,1,0
6613,BRONZE,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1,-602,0,-2082,-5,-6,-1,1,-1,1
4347,BRONZE,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,15,2971,3,20880,0,-3,-1,-1,0,0
5290,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-15,-11112,-106,-17874,-7,-8,-1,-3,-2,0
6009,BRONZE,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0,5694,78,31732,8,12,2,2,1,0
5699,BRONZE,-1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,-19,-6699,-27,-12180,1,-1,0,-1,2,0
7035,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-6,-2688,-15,2077,0,0,0,-1,1,0
8198,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-14,-6952,54,-25459,-1,-1,0,-3,1,0
914,BRONZE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18,12543,159,13789,6,2,1,4,1,0
4711,BRONZE,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-9,-341,-9,-22074,0,6,0,-1,1,0
8155,BRONZE,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1,4149,104,-354,3,5,0,1,1,0
1692,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-3865,12,-9289,-2,-2,0,1,1,0
50,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4,-7952,-45,-17564,-8,-9,-1,-2,-2,-1
451,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-11,-8043,-90,-31461,-4,-11,-1,3,1,-1
6066,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-8,-291,-3,-1905,0,-1,0,0,0,0
2832,BRONZE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,3144,-17,-1978,-1,1,0,1,1,0
9441,BRONZE,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-6,-156,-16,-7655,3,6,0,1,1,0
14354,BRONZE,-1.0,1.0,-1.0,-1.0,0.0,1.0,1.0,-14,-10436,-174,-17102,-5,-3,0,-1,1,0
15558,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-24,-13588,-157,-34713,-9,-8,-2,-3,-1,0
198,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1,1063,-15,10656,2,4,0,-3,1,0
6994,BRONZE,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-4,-2177,99,3591,-1,-3,0,2,-2,0
2577,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,3,-4106,-65,-6731,-6,-3,-1,-1,-2,0
17252,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-6,-4299,-39,-18686,-2,-6,0,1,-1,0
5218,BRONZE,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-7,-2898,-37,-8177,-3,6,0,-3,0,1
2302,BRONZE,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1,-3211,-11,-815,-2,-1,0,2,-1,0
5228,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-25,-13307,-107,-26911,-9,-4,-2,-3,-1,0
8612,BRONZE,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-7,-4419,-57,767,-2,2,0,-3,0,0
4128,BRONZE,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-2,-132,33,2323,3,1,0,0,-1,0
6374,BRONZE,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,11,7459,96,4069,4,3,0,0,1,1
6901,BRONZE,-1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,-12,-7269,-61,7354,-1,1,0,-3,1,0
12145,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-17,-15420,-168,-36638,-8,-7,-2,-4,-2,0
10610,BRONZE,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,6,5661,75,10756,6,4,1,3,0,0
3074,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-15,-12585,-115,-12632,-8,-4,0,-3,-1,0
464,BRONZE,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,0,951,-8,-11717,1,7,0,-1,2,0
16599,BRONZE,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,7,6894,11,10275,4,4,0,1,1,0
483,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-25,-14527,-115,-32074,-5,-4,-1,-1,0,0
24560,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-3,421,-2,1309,1,2,0,0,-1,0
6550,BRONZE,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,6,3868,2,-619,5,1,0,-1,1,0
275,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-14,-8644,-19,-36215,-5,-3,-1,-2,-1,0
8183,BRONZE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,9079,123,3968,7,5,2,3,2,0
5983,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-5,-2217,13,10360,0,2,0,-1,-1,0
3751,BRONZE,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,15,6378,-12,5371,1,0,0,0,0,0
243,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-4,-3246,-40,-6841,-6,-2,0,-4,0,0
6244,BRONZE,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1,2095,19,-4118,0,1,0,1,-1,0
5008,BRONZE,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-2,-853,-26,-7806,-1,-8,0,-4,-1,0
5331,BRONZE,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,8,1214,-59,6997,-2,0,0,0,0,0
11821,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-8,-10047,-152,-26405,-3,-10,0,-3,-2,0
2160,BRONZE,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-5,-2034,2,-10509,-3,0,0,-3,1,0
25855,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-14,-10213,-1,-9407,-7,-3,-1,-2,-1,0
14022,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-7,-1101,123,-3787,0,-1,0,1,-1,0
8800,BRONZE,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,27,17188,64,23676,5,3,0,3,1,0
17182,BRONZE,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-4,-6891,-61,-8868,-4,-4,0,-1,1,0
5330,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4,-4123,59,-11916,-4,-2,-1,1,-2,0
3713,BRONZE,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-2,921,43,9319,-1,6,0,-1,1,0
10195,BRONZE,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,-10,-10883,-161,-14263,-5,-1,0,-3,0,0
3617,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-10,-7001,-87,-22640,-3,-5,-1,-3,0,0
3118,BRONZE,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,15,3785,23,7499,0,0,0,1,-1,-1
3018,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-28,-16222,-217,-41929,-7,-5,-1,-1,-1,0
1542,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-20,-12801,-22,-18281,-8,-5,-3,-3,0,-1
17129,BRONZE,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-7,-6575,-39,1173,-2,4,0,-3,1,-1
22422,BRONZE,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-2,279,10,4385,3,2,0,0,0,0
13569,BRONZE,1.0,-1.0,1.0,0.0,1.0,1.0,1.0,19,14352,103,14014,5,7,0,1,0,0
11142,BRONZE,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-7,-1868,-40,-1037,-2,4,0,-3,-1,0
17404,BRONZE,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,6,3238,41,10755,1,-1,0,1,0,-1
8754,BRONZE,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,16,6295,56,14863,1,-3,0,4,1,0
1127,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4,2897,164,5649,0,-1,0,-4,-1,0
3583,BRONZE,1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,-6,-2253,-39,6848,1,-3,0,2,-1,0
3353,BRONZE,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1,1809,44,9680,1,8,0,-3,0,0
5669,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-11,-8676,-83,-1806,-4,-7,0,-2,-2,0
1791,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-17,-8557,-40,-20900,-3,-3,0,-1,-1,0
19820,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,8,-1157,-53,-5497,-3,-7,0,-1,1,0
6963,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,-2432,-84,-9012,-3,-4,0,-1,-2,0
2899,BRONZE,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,2,-766,-53,14534,3,5,0,1,2,0
3459,BRONZE,1.0,-1.0,1.0,0.0,0.0,1.0,1.0,6,9472,128,-107,4,4,0,0,1,0
