,tier,winner,first_kill,first_tower,first_inhibitor,first_baron,first_dragon,first_rift_herald,kill_advantage,gold_advantage,cs_advantage,damage_advantage,tower_advantage,plate_advantage,inhibitor_advantage,baron_advantage,dragon_advantage,rift_advantage
12101,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,1,0,0,1,-1
12827,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,0,1,1,1,1,1,0,1,1,-1
10285,DIAMOND,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
12910,DIAMOND,-1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
12215,DIAMOND,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,1,0,1,1
10877,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
13352,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1,-1,-1,-1,0,-1,0,-1,1,1
9967,DIAMOND,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,0,1,-1,1
10698,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,1,1,1,-1,-1,0,1,1,1
10050,DIAMOND,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1,-1,0,1,0,0,-1,0
14577,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1
11161,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
12333,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,1,1,0,1,-1
10249,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1,1,1,1,1,1,0,0,1,1
13720,DIAMOND,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,-1,-1,1,1,1,1,1,1
14638,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1,-1,-1,-1,-1,-1,0,-1,1,0
12731,DIAMOND,1.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,1,1,-1,1,1,-1,0,0,1,0
10164,DIAMOND,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,0,1,1,0
14337,DIAMOND,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1,-1,-1,-1,-1,1,0,-1,1,1
14325,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1,-1,1,-1,-1,1,0,0,-1,1
11370,DIAMOND,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1,1,1,1,1,1,0,1,1,-1
12652,DIAMOND,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,1,1,-1,1,-1,0,1,-1,-1
10732,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,0,0,0,-1,1
13067,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,-1,1,-1,1,1,0,0,1,1
12184,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1,1,1,1,1,1,0,1,1,-1
10372,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
14527,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,0,0,-1,1,0
11503,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,0,0,1
13177,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,-1,1,1,0,1,1,1
11614,DIAMOND,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,1,1,-1
12514,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,1,-1,1,0,0,0,-1
13726,DIAMOND,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,1,-1,0,-1,-1,1
9914,DIAMOND,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,1,1,0,0,1,-1
12015,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,1,-1,-1,-1,-1,0,1,-1
14697,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,0,-1,1,1,0,0,0,0,0,0
13460,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,-1,0,0,1,0
14323,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1,1,1,1,1,1,1,1,1,-1
11364,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,1,0,0,1,-1
12238,DIAMOND,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,0,0,1,-1
10626,DIAMOND,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,1
14088,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
12569,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-1,1,1,1,1,1,1,1
11247,DIAMOND,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1,1,-1,-1,0,0,0,-1
14048,DIAMOND,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,0,1,1
13891,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,-1,-1,0,0,0,-1,-1
14049,DIAMOND,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1,1,-1,-1,1,-1,0,0,-1,1
11224,DIAMOND,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1,1,1,-1,1,-1,0,0,1,0
12316,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1,1,-1,1,1,1,0,0,1,0
10969,DIAMOND,1.0,-1.0,1.0,0.0,1.0,1.0,-1.0,1,1,1,1,1,1,0,1,1,0
11056,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,1,0,-1,1,0
13765,DIAMOND,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,0,0,0,1,-1
10058,DIAMOND,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0,1,1,-1,1,1,0,1,-1,-1
10033,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,0,1,1,0
11954,DIAMOND,-1.0,-1.0,1.0,0.0,-1.0,-1.0,1.0,1,-1,-1,-1,1,1,0,-1,-1,0
10466,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,0,1,0,1
10063,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1,-1,-1,1,1,-1,0,0,0,-1
10514,DIAMOND,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,-1,-1,-1,0,-1,0,0,1,-1
14605,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
12398,DIAMOND,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1,-1,1,1,-1,1,1,1,0
11425,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,0,1,-1,1
12071,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,1,-1,-1,0,0,-1,0
12027,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,0
13565,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1
12483,DIAMOND,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1,1,1,-1,1,1,0,1,-1,1
14007,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,1.0,0.0,-1,-1,-1,-1,-1,1,-1,0,1,0
12311,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1
11114,DIAMOND,-1.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,-1,-1,1,-1,0,1,0,0,-1,0
13351,DIAMOND,-1.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,-1,1,1,-1,1,1,1,-1,0,0
13797,DIAMOND,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,-1,1,1,1,-1
11994,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,0,0,1,0
13392,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
10222,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,1,1,1,1,1,1,1,0,-1,0
12106,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,1,-1,0,-1,0,-1,-1,-1
9929,DIAMOND,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,0,-1,-1,-1,-1,-1,0,0,1,-1
11756,DIAMOND,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,0
13774,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,-1,-1,0,-1,-1,1,-1
13082,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,1,1,1,1
13048,DIAMOND,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1,1,-1,1,-1,-1,0,1,-1,-1
11860,DIAMOND,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,1,1,1,-1,1,1,0,0,1,1
11899,DIAMOND,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1,1,-1,1,1,-1,0,1,1,-1
12207,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-1,1,1,1,1,1,1,1
13423,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,0,0,-1,1,0
11588,DIAMOND,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,0,1,-1,0
12576,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11842,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12228,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,-1,0,-1
12722,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,-1,1,-1,-1,0,0,-1,1
11586,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1,1,-1,1,1,0,0,-1,1
13570,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0,-1,1,1,0,1,0,0,1,0
11548,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,-1,0,0,1,0
13135,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,1,-1,0,-1,0,0,-1,1
14687,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,-1,0,1,1,1
12791,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,-1,-1,1,1,0,1,0,1
10600,DIAMOND,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1,1,1,1,1,1,1,1,-1,-1
14216,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,-1,-1,1,-1,1,1,0,-1,1,0
13354,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
10801,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,-1,1,-1
9879,DIAMOND,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1,-1,-1,1,0,-1,0,-1,1,0
13917,DIAMOND,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,1,1,1,1,0
10551,DIAMOND,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1,1,-1,1,0,1,0,1,-1,-1
9892,DIAMOND,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,0,1,1,-1,-1,-1,0,0,0,1
11584,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,-1,1,-1,0,0,1,-1
14087,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,1,-1,1,0,-1,-1,-1
13047,DIAMOND,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1,1
11554,DIAMOND,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1
10121,DIAMOND,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,1,1,0,-1,-1,1
9808,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1,-1,1,1,0,0,-1,-1,1
13087,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,1,-1,-1,0,0,0,-1,1
14650,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,1,-1,0,1,0,0,-1,1
11071,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,-1,-1,-1,0,-1,1,-1
11691,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1
12382,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10693,DIAMOND,1.0,1.0,-1.0,0.0,1.0,-1.0,-1.0,1,1,1,1,-1,-1,0,1,0,-1
10599,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,1,1,1,0,0,-1,-1
9828,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,0,1,0,0,-1,1
13764,DIAMOND,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1,1,1,1,0,0,0,1,-1
11115,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1,-1,1,-1,-1,1,-1,-1,0,1
11277,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,-1,1,1,0,1,-1,0
13333,DIAMOND,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1,1,-1,-1,0,-1,0,0,-1,1
12968,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1,-1,-1,-1,0,-1,0,0,0,1
11051,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10868,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,-1,0,0,1,0
14427,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1,-1,-1,-1,-1,1,0,0,1,-1
13288,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1
13892,DIAMOND,1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,1,1,1,1,0,1,0,0,1,0
13442,DIAMOND,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
11125,DIAMOND,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1,1,1,1,-1,0,0,0,-1,-1
12095,DIAMOND,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1,-1,0,-1,0,1,0,0,1,1
14528,DIAMOND,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,1,-1,0,-1,1,-1
11591,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12352,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
14431,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,-1,-1,-1,-1,0,-1,1,1
11734,DIAMOND,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1,1,1,1,0,1,0,0,1,1
11202,DIAMOND,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,1,-1,-1,-1,-1,0,-1,-1
10536,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,-1,-1,0,-1,-1,-1
13976,DIAMOND,1.0,-1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1,0,0,1,1
13304,DIAMOND,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1,1,1,1,1,1,0,1,-1,-1
10078,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-1,1,1,1,1,1,1,1
10230,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,0,1,0,0,1,1
13956,DIAMOND,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1,1,1,1,1,0,1,1
11261,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,-1,1,1,1,1,-1,1
11244,DIAMOND,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
14119,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,-1,1,0,1,1,0
14014,DIAMOND,1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,1,1,1,1,1,0,0,0,-1,-1
9827,DIAMOND,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1,-1,1,-1,-1,1,0,0,0,-1
13311,DIAMOND,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,-1,0,1,1,0
13011,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1
11919,DIAMOND,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1,1,1,-1,-1,0,1,-1,-1
11136,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,1,1,0,-1,0,0,1,-1
12457,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
14669,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,1,-1
14599,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1,1,1,1,1,0,0,-1,1
9891,DIAMOND,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,-1,0,1,1
10323,DIAMOND,1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1,-1,-1,-1,-1,1,0,0,-1,0
10169,DIAMOND,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-1,1,1,1,0,1,1,1
13225,DIAMOND,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1,1,1,-1,1,1,0,0,1,0
14550,DIAMOND,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1,1,-1,1,1,-1,0,0,1,1
10013,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-1,1,1,1,0,0,1,1
14401,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1
14513,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,1,-1,0,-1,0
10075,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1
11729,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,0,-1,-1,1
10018,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,1,-1,-1,-1,-1,-1,-1,1
9978,DIAMOND,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1,1,-1,1,1,0,0,-1,1,0
13459,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,-1,1,-1
10459,DIAMOND,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,1,0,0,1,0
10020,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,1,-1,-1,-1,0,-1,-1,-1
11602,DIAMOND,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,1,1,1,1,0
11090,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,-1,1,1,0,1,1,-1
12105,DIAMOND,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1,1,1,1,1,-1,0,-1,-1,1
10118,DIAMOND,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,1,-1,1,-1,0,1,1,-1
10614,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1,1,-1,-1,0,-1,0,1,-1,1
10140,DIAMOND,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,-1,1,1,1,0,0,1,1
13645,DIAMOND,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
13379,DIAMOND,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1,1,1,-1,-1,0,1,0,-1
11777,DIAMOND,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,-1,1,-1,-1,-1,0,0,-1,0
11900,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,1,-1,-1,0,0,-1,0
12412,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,-1,-1,1,0,1,0,1,-1
13880,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
10932,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,1,-1,0,0,-1,-1
14248,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,-1,-1,1,1,0,1,1,0
11238,DIAMOND,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1,-1,-1,1,-1,-1,0,0,0,-1
13962,DIAMOND,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1,1,0,1,1,1,0,1,1,1
11428,DIAMOND,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,-1,1,-1,-1,0,0,1,-1
13812,DIAMOND,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1,1,-1,1,0,1,0,1,-1,0
14432,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,1,0,0,-1,-1
14060,DIAMOND,1.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,1,1,1,1,-1,-1,0,0,1,-1
11799,DIAMOND,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1,1,1,-1,1,1,0,-1,1,1
10409,DIAMOND,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,-1,-1,1,-1,-1,0,0,0,-1,1
11385,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,1,-1,-1,-1,-1,-1,0,-1
11373,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11025,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,-1,-1,-1,-1,-1,0,0,0,-1,0
14361,DIAMOND,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,1,-1,1,-1,-1,0,0,1,-1
13366,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,1.0,0.0,-1,-1,1,-1,-1,-1,0,-1,0,0
12832,DIAMOND,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,0,0,1,1,0
14238,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1,1,1,1,1,1,0,0,1,-1
10007,DIAMOND,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1,-1,1,-1,1,-1,0,0,1,1
10287,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,1,-1,-1,1,-1,0,-1,1,-1
11908,DIAMOND,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,1,-1
13154,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
12767,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,0,1,1
14685,DIAMOND,-1.0,-1.0,1.0,0.0,-1.0,1.0,1.0,-1,-1,1,1,1,1,0,0,0,1
12755,DIAMOND,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1,1,1,-1,0,-1,0,1,0,1
10352,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,0,0,0,1,-1
11268,DIAMOND,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,1,-1,1,-1,0,1,1,-1
14127,DIAMOND,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1,-1,-1,-1,-1,1,0,1,-1,1
14239,DIAMOND,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,1,1,1,-1,0,0,1,1,-1
12032,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,1,1,1,1,0
12562,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,1,0,-1,-1,-1
10519,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,-1,-1,-1,-1,0,-1,-1
12707,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
13229,DIAMOND,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,1,1,1,1,-1,0,-1,1,0
