,tier,winner,first_kill,first_tower,first_inhibitor,first_baron,first_dragon,first_rift_herald,kill_advantage,gold_advantage,cs_advantage,damage_advantage,tower_advantage,plate_advantage,inhibitor_advantage,dragon_advantage,rift_advantage,baron_advantage
10472,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,7,1540,-23,2387,2,8,0,-2,2,-1
10535,GOLD,-1.0,1.0,1.0,-1.0,1.0,1.0,0.0,9,2164,15,5620,-2,1,0,3,0,1
19817,GOLD,1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,15,9368,124,15505,2,1,0,-2,0,0
1381,GOLD,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,5,-3298,-96,3106,-2,4,0,-1,-1,0
15487,GOLD,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,2,2440,29,-1344,1,-1,0,3,0,1
7916,GOLD,1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,5,2955,4,16135,4,10,0,-1,1,0
5360,GOLD,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-10,-3453,-13,-15962,1,4,0,-1,-1,-1
17,GOLD,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,3,2954,-40,7396,4,5,0,-1,1,0
11231,GOLD,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,11,8963,91,14978,8,4,2,0,-1,0
16002,GOLD,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,18,19099,227,27443,9,10,3,1,2,1
19724,GOLD,1.0,1.0,1.0,1.0,0.0,-1.0,0.0,31,17984,152,37379,9,6,2,1,0,0
13209,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-15,-14877,-107,-6566,-8,-8,-1,-4,-2,-1
2597,GOLD,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,2,4963,-48,22995,5,5,1,3,1,0
25590,GOLD,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,-1,-2188,-46,-4298,0,3,0,1,0,0
18636,GOLD,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-7,-3472,0,6363,-4,0,0,-2,0,0
26502,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-20,-14321,-206,-5234,-7,-9,-1,-4,1,0
22011,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2832,-6,7733,2,5,0,3,2,0
9074,GOLD,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,12,6814,10,21045,2,9,0,2,2,1
1426,GOLD,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-6,-2216,25,11362,-2,2,0,2,0,0
7808,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,5285,37,-5765,5,9,2,0,2,1
9538,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-2,-5575,-60,4925,-4,-2,0,1,-1,-1
18707,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,6,-379,2,12997,1,4,0,0,1,0
635,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-4253,-126,-5863,-4,-5,0,-2,-2,0
9929,GOLD,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,8,1017,-44,17326,-1,-3,0,3,-1,0
3840,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-5,-5427,-7,-8339,-3,-2,0,-2,-2,-1
7735,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-3,-6091,-53,-7246,-8,-1,-1,-1,-2,-1
7678,GOLD,1.0,1.0,1.0,1.0,0.0,1.0,1.0,20,14325,202,21918,9,13,4,3,1,0
4283,GOLD,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-12,-5993,-42,-13426,-3,-5,0,-3,-1,0
24851,GOLD,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3,-1241,-65,-11972,-2,-7,0,-3,-1,0
15788,GOLD,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-5,-1648,20,-13843,-1,-2,0,-1,1,0
3985,GOLD,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,2,868,-43,-149,-1,2,0,2,0,0
9720,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-3,-4674,-75,-3131,-4,-3,-1,-1,-2,0
19682,GOLD,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,11,2227,-50,11640,1,5,0,-1,2,1
5,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-2,-3846,-14,-10495,1,1,0,1,1,0
8008,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,3,-1766,-71,6340,2,-3,0,1,0,0
16682,GOLD,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-8,1399,33,-12076,2,2,0,-1,2,1
14437,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-15,-10809,-52,-15849,-6,-3,0,3,-2,0
19885,GOLD,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,10,-1197,-11,6471,-1,-1,0,2,0,0
20401,GOLD,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,14,8666,-11,16847,2,8,0,1,0,0
8386,GOLD,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,5,3494,9,-107,2,-4,1,1,-1,0
7471,GOLD,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-5,-3487,-22,-12696,-1,2,0,0,2,0
8502,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,-8,-3956,-55,-3644,-1,3,0,-1,0,0
10085,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,-1,-5126,-119,-12180,-3,-2,0,-1,1,0
26455,GOLD,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-8,-5191,-37,3300,-1,-2,0,-3,-1,-1
18700,GOLD,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,10,5241,54,1618,2,0,0,-1,2,0
9027,GOLD,-1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,-13,-7853,-151,-9974,-6,-2,-1,-3,0,0
14118,GOLD,-1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,-9,-6930,-34,2382,-4,2,0,-2,-1,0
1077,GOLD,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,20,9623,98,16489,3,-1,0,3,-1,0
4182,GOLD,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,17,15526,259,26042,10,11,2,4,0,0
4570,GOLD,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,10,-64,-64,-13122,-3,0,0,0,0,0
5892,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-20,-7766,-58,-12675,-5,-1,-2,-3,-1,-1
17274,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,12,6722,-14,10637,3,5,0,4,-1,1
4227,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-12,-4819,-27,-8706,-2,-1,0,-3,-2,0
2682,GOLD,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-3,-9,-62,12947,0,0,0,-1,-2,0
10220,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-22,-11411,-117,-37929,-8,-11,-2,-2,-2,0
5590,GOLD,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,20,14216,75,15480,8,6,0,1,1,1
3587,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-18,-2612,33,-3041,-3,-1,0,-1,-1,0
4329,GOLD,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-5,-5941,-47,-25277,0,-8,0,-3,0,0
2497,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-12,-6084,-86,-16456,-4,4,0,-1,1,0
22850,GOLD,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-3,-5265,13,216,-4,-6,0,-3,-1,0
14687,GOLD,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,22,12105,47,19895,3,6,0,1,0,0
24070,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-5,-10646,-129,-11156,-7,-10,-2,-1,-2,-1
15686,GOLD,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,3,3184,88,-175,1,5,0,-1,1,0
4867,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-4,-5307,-189,-14735,-2,-6,0,-3,0,0
21452,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-4,-2511,-74,-4209,2,-2,0,2,1,0
11256,GOLD,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-4,1112,73,-29339,1,6,0,0,1,0
3987,GOLD,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,6,7680,78,10807,2,1,0,-1,-2,1
13310,GOLD,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,11,4993,-7,24178,2,-8,1,3,-2,0
10532,GOLD,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,9,1565,-64,1248,-3,-10,0,3,-1,1
16386,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-11,-7576,-159,-8274,-5,-7,0,-1,1,0
4964,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-2,-3295,-107,11516,4,2,0,2,2,-1
3792,GOLD,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,12,7455,21,4904,2,5,0,1,1,0
21685,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-3168,61,-9854,-2,-3,0,0,-1,0
21708,GOLD,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-15,-6416,-32,-10251,-3,0,0,-3,2,0
7974,GOLD,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,8,8543,94,11465,3,5,0,4,1,1
5266,GOLD,1.0,1.0,1.0,0.0,1.0,1.0,0.0,17,13815,77,12315,5,2,0,2,0,1
19309,GOLD,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,0,-757,8,-9946,-4,-5,0,1,0,0
10873,GOLD,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-18,-6731,-56,7591,-5,1,0,-1,1,0
3330,GOLD,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,10,6396,49,13977,4,4,1,-1,1,0
10146,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1,2733,-28,-3991,-4,-4,0,1,-1,0
22694,GOLD,-1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,-12,-7355,-96,-18519,-2,4,-1,-3,1,0
7756,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-16,-9266,-12,-28170,-5,-10,-1,-2,-2,0
17141,GOLD,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,7,4956,40,2999,1,-2,0,1,1,0
6729,GOLD,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,6,6389,72,-328,4,0,0,1,1,0
4935,GOLD,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-4,-2312,-7,3562,-3,-4,0,1,-2,0
10334,GOLD,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,4,6669,140,5321,5,9,0,3,0,1
8308,GOLD,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,7,5946,2,530,5,-3,0,1,2,1
10067,GOLD,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,11,4182,71,13607,2,-2,0,-1,1,0
6360,GOLD,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-7,-2779,-22,-1665,-3,-4,-1,1,-2,0
14128,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,5165,69,6361,0,2,0,1,1,0
20657,GOLD,1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,0,1453,30,7634,5,-2,1,3,2,0
17087,GOLD,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1,-1285,-62,-17895,-2,-7,0,1,0,0
24900,GOLD,-1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,-6,-5786,-9,-20550,-2,0,0,-2,-2,0
2705,GOLD,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,14,5487,67,-1321,2,4,0,1,1,0
19447,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-13,-9654,-104,-7116,-4,-1,0,-2,0,0
19582,GOLD,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,6,-169,-60,301,-2,-7,0,-1,2,0
7511,GOLD,1.0,1.0,-1.0,1.0,1.0,-1.0,0.0,9,2748,-114,16387,0,-1,0,1,0,0
3900,GOLD,-1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,-9,-1009,22,-2332,-1,0,0,-3,1,0
2133,GOLD,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-5,-797,46,10313,-2,5,0,-3,0,0
12715,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-2,-8101,-13,-6199,-4,-8,0,1,-2,-1
14941,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8,-2065,-121,6063,1,-9,0,-2,0,0
5441,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-14,-7331,-55,-15342,-3,-3,0,-3,1,0
5878,GOLD,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,7,5234,65,8515,5,4,1,-1,0,0
17428,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,12909,209,12862,7,8,0,1,1,1
12206,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-7,-10617,-61,-10406,-4,-7,0,0,0,-1
12480,GOLD,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,6,2105,52,-958,0,2,0,-4,-1,0
2716,GOLD,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,7,3419,178,2523,2,4,0,3,1,0
4005,GOLD,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-5,-7428,-148,-7179,-3,-2,0,-1,0,0
15065,GOLD,1.0,-1.0,1.0,1.0,0.0,1.0,-1.0,1,4648,22,10119,2,2,1,3,0,0
1642,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,7576,-10,14960,7,4,1,3,2,1
1849,GOLD,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,13,10258,166,37324,5,9,1,1,0,0
1315,GOLD,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,6,6484,57,-2881,-1,1,0,-3,1,1
15152,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-8,-4448,78,6557,0,2,0,1,-2,0
904,GOLD,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-8,-3360,-8,-11958,-3,-5,0,-2,-1,0
19199,GOLD,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,4,1606,-12,-11057,-2,-6,0,-1,0,1
8366,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-13,-7562,-52,-20330,-2,-4,0,-4,-2,-1
21972,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-9,-7625,-62,-12728,-3,0,-1,-1,-1,-1
23328,GOLD,1.0,0.0,-1.0,1.0,1.0,1.0,-1.0,11,10366,39,-12828,3,1,0,3,-2,1
17630,GOLD,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-22,-8576,-20,-3,-4,2,0,-3,1,0
18756,GOLD,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,13,9959,126,21712,4,3,1,-1,-1,0
11087,GOLD,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,16,4506,45,-325,-1,-8,0,1,0,1
8859,GOLD,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,6,4771,8,16382,7,3,1,3,1,0
18524,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-20,-10398,-83,-14187,-5,-2,0,-2,1,0
9865,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15,11980,40,-15236,4,7,0,2,0,1
2786,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7,-1420,11,-2426,-2,1,-1,-2,-1,-1
1289,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,-15,-9127,-21,-18765,-6,0,-1,-3,0,0
11487,GOLD,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,9,7464,37,22560,1,6,0,-1,0,0
11007,GOLD,-1.0,-1.0,1.0,1.0,0.0,1.0,-1.0,15,7152,39,11112,3,1,0,3,-1,0
1371,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18,8376,48,22730,2,2,0,3,1,0
8813,GOLD,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,13,3252,-1,14246,3,-2,0,-1,1,0
4863,GOLD,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1,4339,75,12492,0,-2,0,0,0,0
9088,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13,12063,119,28073,6,12,1,2,2,1
16328,GOLD,-1.0,-1.0,1.0,0.0,-1.0,1.0,1.0,-15,-8083,-90,-25590,1,-2,0,1,2,0
10129,GOLD,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,2,4316,-59,1533,3,0,1,-1,2,0
13301,GOLD,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,4,2092,40,20421,3,-2,0,-1,2,-1
20671,GOLD,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-5,-5667,-52,-3500,1,1,0,0,0,0
4817,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-11,-7526,-36,-15299,-6,-4,0,-3,-1,0
2252,GOLD,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-13,-6854,-54,-2732,-3,-3,-1,0,-2,0
13281,GOLD,-1.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,-3,-6690,-102,-12203,-5,-2,0,0,0,0
26497,GOLD,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,12,18642,248,22654,8,5,3,3,-1,1
21674,GOLD,1.0,1.0,1.0,1.0,0.0,1.0,0.0,13,6975,148,3273,3,4,0,3,0,0
21251,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4,-7173,-164,-12402,-2,-8,0,-1,-1,0
2225,GOLD,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,3,4262,96,-12627,-3,-1,0,3,-1,1
9079,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-16,-14013,-105,-28289,-6,-4,0,-4,2,-1
5835,GOLD,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-3,-332,32,-1058,-2,-1,0,-1,-1,0
659,GOLD,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,4,-1528,8,6377,2,4,1,-1,-1,-1
23757,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,7,7339,111,23570,5,-1,2,-1,0,1
2960,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-12,-3369,51,1307,1,2,0,1,1,0
22619,GOLD,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-612,-58,4392,0,5,0,-3,2,0
22360,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-15,-13257,-187,-20748,-8,-11,-2,-3,-2,0
5454,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-10,-2864,36,-3247,-1,-2,0,-1,-1,-1
15789,GOLD,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-9,-5800,-11,1587,-6,-3,0,-1,-2,0
19957,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,9956,4,-1887,5,3,1,-2,2,1
20325,GOLD,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,22,11734,180,25902,6,3,2,0,-1,0
19006,GOLD,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-11,-6940,2,-10752,-1,0,0,0,-1,-1
22895,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-4,-7054,-92,-7421,-2,-4,0,-1,-1,0
3133,GOLD,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,6,6046,-5,13804,1,2,0,0,2,0
3741,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-17,-6429,109,-15055,-5,-1,-2,-3,1,0
10158,GOLD,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,17,12246,79,21750,5,6,1,1,1,1
22787,GOLD,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0,3659,41,6350,-3,-1,-1,-1,-2,0
8062,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-3,118,29,14184,1,2,0,-1,2,0
9366,GOLD,-1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,-10,-887,-22,6549,-1,5,0,-1,0,0
14625,GOLD,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,22,11627,104,28991,6,5,0,1,-2,1
5646,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,5408,-10,28979,4,0,0,1,2,1
3167,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-4038,-43,-1172,-2,-2,0,-1,-1,0
5687,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0,-1170,-76,7404,2,0,0,3,-1,0
2933,GOLD,1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,5,784,-82,3457,-2,-5,1,1,2,0
18699,GOLD,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4,-2694,14,-5496,-6,-7,-2,-2,-1,-1
17030,GOLD,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-12,-5693,-31,-14447,-1,-4,0,-1,2,1
21328,GOLD,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-3,6720,74,15903,5,1,0,-1,-1,1
23521,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-6,-6646,-93,-6707,-4,-3,0,-4,-2,0
2297,GOLD,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,5,3353,145,4617,1,5,0,1,1,0
9610,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-7,-1532,38,10953,-2,2,0,1,-1,0
20683,GOLD,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,6,2222,23,21694,3,8,0,4,1,0
6279,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-10,-6977,2,7093,-5,-2,0,-3,0,0
4661,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-4,-4932,-51,2877,-2,3,0,-4,1,-1
5466,GOLD,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,8,6424,21,4268,1,-4,0,1,-1,0
17053,GOLD,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,16,8609,84,21619,2,-5,0,3,0,0
18621,GOLD,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-2,1667,22,12198,4,6,1,1,1,0
13144,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2,-1183,-4,10421,-2,0,0,-1,-1,0
1722,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-15,-12301,-58,-8550,-4,-1,-1,-2,-2,0
6485,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,4560,73,18624,3,2,0,3,1,0
18787,GOLD,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,8,3190,25,3007,0,-2,0,3,-1,0
21669,GOLD,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,0,-1213,-48,-3550,1,6,0,0,1,-1
21121,GOLD,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,0,-458,71,9359,0,3,0,1,0,0
18089,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-727,-3,-1903,0,2,0,-4,0,0
7702,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-6,-4075,29,-1759,-3,0,0,-3,-1,0
15236,GOLD,1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,14,10254,85,18973,3,2,0,3,0,0
21218,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,9,8156,115,18111,3,8,0,3,0,0
3724,GOLD,1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,-2,295,-62,-3850,0,6,0,-1,0,0
20608,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-2,6819,33,-14972,-1,-3,0,3,0,1
11777,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-8,-4191,-11,-8666,-3,-3,0,-2,-1,-1
22592,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-2,-6340,-99,-11811,-3,-8,0,-1,0,0
13848,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14,8689,52,24217,3,-1,0,3,1,0
12793,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-13,-7590,8,-10091,-2,-1,0,1,0,-1
6894,GOLD,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,9,400,-82,-3293,0,3,0,1,0,0
13791,GOLD,1.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,-1,-1259,-10,3156,-4,-6,0,1,0,0
9055,GOLD,-1.0,1.0,-1.0,-1.0,0.0,1.0,1.0,1,-2068,-60,469,1,-1,0,-2,2,0
23253,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,-20,-9684,-85,-13597,-6,-2,-2,-1,1,0
4973,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-19,-9714,-12,-22630,-2,2,0,-4,1,-1
20640,GOLD,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-3,-5833,-190,-6791,-3,3,0,4,-1,0
2680,GOLD,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,6,3340,67,7114,2,4,0,0,0,0
5520,GOLD,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,0,1547,-55,-1526,0,1,0,-1,1,1
19462,GOLD,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,0,978,-21,-11232,1,-5,0,-1,-1,0
7630,GOLD,1.0,1.0,1.0,1.0,0.0,1.0,1.0,18,9254,100,1337,4,2,0,1,1,0
26073,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2,-5624,-123,5945,-6,-3,-1,0,-1,0
2632,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-15,-7583,-74,-17792,-3,-9,0,-3,1,0
20970,GOLD,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1,5213,122,16231,3,9,0,-1,-1,0
13635,GOLD,-1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,-8,-5830,15,-222,0,3,0,-1,1,0
24511,GOLD,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,19,14058,3,27790,5,11,0,-1,2,1
21485,GOLD,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,17,16586,258,7383,9,6,3,1,2,0
4547,GOLD,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-3,1637,-18,-21885,-4,-5,0,-2,-1,0
