,tier,winner,first_kill,first_tower,first_inhibitor,first_baron,first_dragon,first_rift_herald,kill_advantage,gold_advantage,cs_advantage,damage_advantage,tower_advantage,plate_advantage,inhibitor_advantage,baron_advantage,dragon_advantage,rift_advantage
11462,DIAMOND,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1,1,0,1,0,0,-1,1
13921,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1,-1,1,-1,1,-1,0,-1,1,1
14142,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,-1,1,-1,-1,-1,-1,1,0
12394,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,0,1,0,1,1,0
11083,DIAMOND,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1,1,1,-1,1,1,0,0,1,1
10567,DIAMOND,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1,1,-1,0,-1,0,1,-1,-1
14558,DIAMOND,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-1,1,1,-1,0,1,0,1
11562,DIAMOND,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,1,1,1,1
14486,DIAMOND,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1,1,1,1,1,1,1,0,1,1
11171,DIAMOND,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,1,1,-1,-1,0,0,1,-1
11108,DIAMOND,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,-1,-1,0,0,-1,-1,-1
10108,DIAMOND,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1,1,1,1,1,1,1,0,1,0
10808,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1,-1,-1,-1,0,0,1,-1
12496,DIAMOND,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1,1,1,1,1,-1,0,-1,-1,-1
10200,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0,1,1,-1,1,1,0,0,1,1
10790,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
11032,DIAMOND,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1,1,-1,-1,-1,-1,0,1,-1,-1
12922,DIAMOND,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1,1,1,-1,1,1,0,0,1,0
12319,DIAMOND,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,0,1,1,1
13782,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
14404,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,1,1,1,1,0
12142,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,0,1,1,1,1,1,0,0,-1,-1
12104,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1,1,-1,-1,-1,1,0,0,1,0
10726,DIAMOND,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,1,1,1,1,1,-1,1,0,1,-1
12571,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1,-1,1,-1,-1,0,0,-1,1
12351,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,1,0,-1,-1,0
10498,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,-1,-1,1,-1,1,1,-1,1
11724,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,-1,-1,1,-1,-1,1,0,0,-1,0
11651,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,0,1,1,1,1
11485,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,0,1,1
14490,DIAMOND,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1,1,-1,0,-1,0,0,0,-1
13800,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,0,1,0
11422,DIAMOND,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,1,1,1,0,-1,0,1,0,-1
12407,DIAMOND,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1,1,1,1,1,1,0,0,1,0
11764,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,-1,1
12858,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,1,1,1,1,-1,0,0,1,1
11926,DIAMOND,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,1,1,1,-1,-1,0,0,1,-1
14495,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,-1,1,1,1,0
13536,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,-1,-1,-1,-1,0,0,-1,0
12141,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14446,DIAMOND,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0,1,-1,-1,-1,1,0,1,-1,1
12271,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-1,-1,1,0,1,1,1,1
11207,DIAMOND,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1,-1,1,1,1,1,0,0,1,1
13226,DIAMOND,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,0,-1,-1,-1,1,1,0,-1,1,1
14285,DIAMOND,-1.0,1.0,1.0,-1.0,0.0,1.0,-1.0,-1,-1,1,-1,1,1,0,0,-1,-1
13051,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1,1,1,-1,1,1,0,0,0,-1
11753,DIAMOND,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,1,0,1,0
13876,DIAMOND,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,0,1,-1,1
11631,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,-1,0,1,1,0
14350,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,1,-1,0,1,0,-1,-1,0
11398,DIAMOND,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
13125,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,1,-1,-1,-1,0
12230,DIAMOND,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,0,0,-1,-1,1
13603,DIAMOND,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1,-1,-1,1,-1,-1,0,0,0,0
11230,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,1,1,-1,-1,-1,0,0,1,-1
13618,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
12735,DIAMOND,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,-1,1,1,1,0
12185,DIAMOND,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1,-1,-1,1,-1,-1,1,-1,1,-1
10509,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,0,1,1,1
9994,DIAMOND,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1,1,-1,1,1,0,0,0,-1,1
11086,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1
14242,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,-1,-1,0,0,-1,1,-1
12430,DIAMOND,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
10706,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,-1,-1,0,-1,0,0,0,0
11169,DIAMOND,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1,1,-1,-1,-1,-1,0,0,-1,-1
13819,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,0,-1,-1,-1
12395,DIAMOND,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1,1,1,1,1,1,0,-1,0,1
11276,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,1,-1,0,0,-1,1
11459,DIAMOND,1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,1,1,-1,1,1,-1,0,0,1,0
13779,DIAMOND,1.0,-1.0,1.0,1.0,0.0,1.0,0.0,-1,1,1,1,1,1,1,0,0,0
11967,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,-1,1,-1
11619,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1,1,1,-1,1,1,1,1,1,1
14149,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,1,1,1,1,1,1,0,-1,1,0
12565,DIAMOND,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,0,-1,-1,-1,0,0,-1,-1
13416,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1
11838,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1
13952,DIAMOND,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1,-1,1,1,-1,1,0,-1,0,-1
11185,DIAMOND,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1,1,-1,1,1,0,1,1,-1
12989,DIAMOND,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,0,0,-1,1
10087,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1,1,-1,-1,1,0,1,1,-1,-1
11453,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1,-1,-1,-1,-1,1,0,0,-1,-1
13080,DIAMOND,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,0,0,-1,1
11587,DIAMOND,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1,1,1,1,0,-1,1,1
10052,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,1,1,1,-1,0,1,0,1,-1,0
11792,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
12665,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,-1,-1,1,1,1,1,0,-1,0,0
12979,DIAMOND,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1,1,1,1,1,1,1,0,1,1
11000,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,-1,1,1,0,0,0,1
10422,DIAMOND,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1,1,1,1,-1,1,-1,1,0,-1
12450,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1,-1,-1,-1,-1,1,0,-1,1,0
13255,DIAMOND,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,-1,1,1,1,0
12804,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1,-1,1,1,0,1,0,0,1,0
13461,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,0,1,1
14458,DIAMOND,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1,-1,-1,-1,1,0,0,0,-1,1
13283,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,0
11599,DIAMOND,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,1,-1,-1,-1,-1,0,1,1,-1
14684,DIAMOND,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,0,0,1,0
13992,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,-1,-1,1,-1,0,1,0,0,-1,0
14153,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11665,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,-1,-1,-1,-1,0,-1,-1,-1
11912,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0,1,1,1,1,1,0,1,0,-1
11913,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,-1,1,0,1,0,1,1,1
11371,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1
14412,DIAMOND,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1,1,-1,1,0,-1,0,0,1,1
12077,DIAMOND,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1,1,1,1,0,-1,1,1
11130,DIAMOND,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,0,1
13874,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,0,0,0,1,-1
12229,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1,-1,-1,1,-1,-1,0,-1,0,1
11575,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,1,1,0,1
12073,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,1,0,-1,1,-1
11693,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,-1,-1,1,0,-1,-1,-1
13222,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0,0,0,0,-1
10040,DIAMOND,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,-1,1,0,1,0
13995,DIAMOND,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1,1,1,1,1,1,0,0,1,-1
12739,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,1,1,-1,-1,-1,-1,1,-1
10719,DIAMOND,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,1,1,1,-1,0,-1,0,0,1,0
10851,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1
14379,DIAMOND,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,1,1,1,1,1,1,0,0,1,1
13190,DIAMOND,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,0,-1,-1,1,0,1,0,0,-1,0
12861,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,-1,1,1,1,1
10371,DIAMOND,1.0,1.0,-1.0,0.0,1.0,-1.0,-1.0,1,1,-1,1,0,-1,0,0,1,-1
14098,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,0
11636,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
10617,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,1,-1,1,-1,0,0,-1,1
12164,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,0,0,-1,0,-1
14390,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,-1,1,1,0,1,-1,0
13109,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,-1,-1,-1,0,-1,-1,-1
13829,DIAMOND,1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,1,1,1,-1,1,0,0,0,-1,0
11763,DIAMOND,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1,1,1,1,1,1,0,0,1,-1
10260,DIAMOND,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1
12526,DIAMOND,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1,1,1,1,-1,-1,0,-1,1,-1
12651,DIAMOND,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,0,-1
10819,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,-1,1,0,1,1,0
11211,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,-1,-1,1,0,0,-1,-1
10377,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1
10338,DIAMOND,-1.0,1.0,1.0,-1.0,0.0,1.0,0.0,-1,-1,1,1,0,1,0,0,-1,0
14328,DIAMOND,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,1,1,-1,-1,0,0,1,-1
12203,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1,-1,-1,-1,1,1,0,-1,0,1
14647,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1,-1,-1,0,0,0,-1,0
12944,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,1,-1,-1,0,0,-1,-1,0
12390,DIAMOND,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,1,1,1
10099,DIAMOND,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1,1,1,1,1,1,0,-1,-1,-1
13162,DIAMOND,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1,-1,1,-1,0,-1,0,1,1,0
9943,DIAMOND,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,0,1,1,1,1,-1,0,1,1,-1
10740,DIAMOND,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1,1,1,-1,1,1,1,-1,1,1
12725,DIAMOND,-1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1,1,-1,-1,0,1,-1,-1
13871,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,-1,1,-1
10962,DIAMOND,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,1,-1,-1
12846,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1
11424,DIAMOND,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,1,-1,0,1,0,0,1,-1
11527,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,1,-1,-1,-1,0,-1,-1,-1
13694,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1,-1,-1,-1,-1,0,1,-1
12580,DIAMOND,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,1,0,0,-1,-1
10211,DIAMOND,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1
13567,DIAMOND,1.0,-1.0,1.0,0.0,1.0,1.0,0.0,0,1,1,1,1,1,0,0,1,0
12880,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
11080,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,-1,-1,1,-1,-1,-1,-1
12670,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,1,1,-1,-1,1,-1,0,1,0
11535,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,1,-1,-1,-1,0,0,1,-1
11921,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11087,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,1,1,0,1,-1
13702,DIAMOND,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
13303,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,0,1,0,0,-1,-1
10022,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1
12115,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1
13637,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,-1,1,1,1,0,1,1,1
12936,DIAMOND,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
10944,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,1,1,1,1,-1
11762,DIAMOND,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1
10293,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,1,1,1,1
11445,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,-1,1,1,1,1
14614,DIAMOND,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1,-1,1,-1,-1,0,0,1,1,-1
13904,DIAMOND,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
13784,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,-1,-1,0,-1,-1,-1
12110,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1,1,1,0,0,0,-1,0
12234,DIAMOND,1.0,-1.0,-1.0,1.0,0.0,1.0,0.0,1,1,-1,1,1,-1,0,0,0,0
13387,DIAMOND,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,1,1,0,-1,0,1,1,-1
13066,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1,-1,1,-1,0,1,0,0,0,1
12818,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,1,1,-1,1,-1,0,0,1,1
14498,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,1,1,0,1,-1
12180,DIAMOND,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1,1,-1,1,1,1,0,1,-1,1
13183,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,1,0,1,1,-1
10092,DIAMOND,-1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,-1,-1,-1,-1,-1,1,0,0,-1,1
11046,DIAMOND,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1,-1,1,-1,1,1,0,-1,0,0
11577,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
14500,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,-1,-1,1,-1,-1,1,-1,-1,1,0
13129,DIAMOND,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1,-1,1,-1,1,-1,0,0,1,0
11962,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,0,1,1
9973,DIAMOND,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1,1,1,1,-1,0,0,1,-1,-1
14100,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1,1,-1,1,-1,1,0,0,1,-1
11909,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1,-1,-1,-1,0,-1,0,-1,1,1
14572,DIAMOND,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,1,-1,1,-1,-1,0,1,1,0
14402,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1,-1,-1,1,0,1,0,-1,1,1
13158,DIAMOND,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1,-1,-1,1,-1,1,0,0,-1,1
9889,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,-1,1,-1,0,1,0,0,1,1
11476,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1,1,1,-1,0,0,0,0,1,1
13749,DIAMOND,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,0,0,1,0
10281,DIAMOND,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1,1,1,1,1,1,1,0,-1,1
14598,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,-1,-1,-1,0,-1,0,0,1,-1
11600,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
13326,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1,-1,1,-1,-1,-1,0,0,1,-1
10556,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,0
13966,DIAMOND,1.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,-1,-1,1,1,1,1,0,-1,1,0
14686,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
14161,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1
11645,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
13646,DIAMOND,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1,-1,1,-1,-1,0,1,-1,-1
11396,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
13582,DIAMOND,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,0,1,1,1,-1,-1,0,1,-1,1
10143,DIAMOND,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1,1,1,1,1,-1,0,0,1,-1
13267,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,-1,1,-1
14186,DIAMOND,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,1,1,-1,-1,-1,-1,1,-1
13612,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,1,1,1,1,1,1,0,1,1
