game_id,match_id,patch,starting_time,blue_team,red_team,winner,blue_total_gold,blue_inhibitors,blue_towers,blue_barons,blue_total_kills,blue_dragons,blue_total_cs,red_total_gold,red_inhibitors,red_towers,red_barons,red_total_kills,red_dragons,red_total_cs
105658534676007938,105658534676007937,11.15,2021-08-01 00:53:00,Counter Logic Gaming,TSM,TSM,23031,0,0,0,1,0,496,24350,0,1,0,3,2,514
105658534676007950,105658534676007949,11.15,2021-08-01 20:04:40,TSM,Dignitas QNTMPAY,,25680,0,1,0,9,0,381,28183,0,1,0,14,1,438
105658534676073506,105658534676073505,11.15,2021-08-01 20:56:10,Golden Guardians,Immortals,Golden Guardians,22131,0,0,0,3,1,470,21406,0,0,0,1,1,472
105658534676007922,105658534676007921,11.15,2021-08-01 22:00:40,Cloud9,Team Liquid,Cloud9,26192,0,1,0,5,2,500,24848,0,0,0,7,0,499
105658534676007898,105658534676007897,11.15,2021-08-01 22:59:40,Evil Geniuses,100 Thieves,,24774,0,0,0,6,1,472,21743,0,0,0,1,1,481
105658534676007930,105658534676007929,11.15,2021-08-02 00:01:00,Counter Logic Gaming,FlyQuest,Counter Logic Gaming,23916,0,2,0,4,0,461,22808,0,0,0,4,1,476
106433075319920483,106433075319920482,11.15,2021-08-07 21:11:40,Evil Geniuses,Dignitas QNTMPAY,,21300,0,0,0,8,0,364,18337,0,0,0,2,0,387
106433075319920484,106433075319920482,11.15,2021-08-07 22:07:20,Dignitas QNTMPAY,Evil Geniuses,,26119,0,1,0,8,1,503,25416,0,2,0,3,0,512
106433075319986021,106433075319920482,11.15,2021-08-07 23:05:50,Evil Geniuses,Dignitas QNTMPAY,,26318,0,3,0,3,0,499,21766,0,1,0,1,2,467
106433075319986022,106433075319920482,11.15,2021-08-07 23:54:20,Dignitas QNTMPAY,Evil Geniuses,,23707,0,1,0,4,1,464,27332,0,3,0,7,0,471
106433075319723869,106433075319658332,11.15,2021-08-08 20:11:50,Cloud9,Team Liquid,Team Liquid,23599,0,0,0,2,2,520,27360,0,3,0,4,0,507
106433075319920478,106433075319658332,11.15,2021-08-08 21:04:30,Team Liquid,Cloud9,Team Liquid,26665,0,2,0,4,0,489,21364,0,0,0,1,1,477
106433075319920479,106433075319658332,11.15,2021-08-08 21:57:00,Cloud9,Team Liquid,Cloud9,23971,0,0,0,4,0,524,23621,0,0,0,5,1,482
106433075319920480,106433075319658332,11.15,2021-08-08 23:01:40,Cloud9,Team Liquid,Team Liquid,23493,0,0,0,3,0,507,25522,0,0,0,6,1,527
106433075319986037,106433075319986036,11.15,2021-08-12 22:14:30,Dignitas QNTMPAY,Immortals,,23789,0,1,0,1,0,510,22981,0,0,0,0,1,560
106433075319986038,106433075319986036,11.15,2021-08-12 23:10:00,Dignitas QNTMPAY,Immortals,,21220,0,0,0,1,0,472,25490,0,1,0,6,2,486
106433075319986039,106433075319986036,11.15,2021-08-12 23:57:10,Immortals,Dignitas QNTMPAY,,24368,0,0,0,8,1,417,23569,0,1,0,5,0,451
106433075319986043,106433075319986042,11.15,2021-08-13 22:12:00,Cloud9,Golden Guardians,Cloud9,24767,0,1,0,2,1,561,23633,0,0,0,1,1,553
106433075319986044,106433075319986042,11.15,2021-08-13 23:00:40,Golden Guardians,Cloud9,Cloud9,23835,0,0,0,4,0,506,24640,0,0,0,5,2,544
106433075319986045,106433075319986042,11.15,2021-08-13 23:58:10,Cloud9,Golden Guardians,Cloud9,22844,0,0,0,2,1,512,21661,0,0,0,2,1,487
106433075319986031,106433075319986030,11.15,2021-08-14 21:09:40,100 Thieves,Evil Geniuses,,26123,0,1,0,8,0,465,22737,0,0,0,3,1,470
106433075319986032,106433075319986030,11.15,2021-08-14 22:16:00,100 Thieves,Evil Geniuses,,23244,0,1,0,3,1,459,24032,0,0,0,5,1,464
106433075319986033,106433075319986030,11.15,2021-08-14 23:09:30,100 Thieves,Evil Geniuses,,23264,0,0,0,3,1,518,23480,0,1,0,2,0,479
106433075319986034,106433075319986030,11.15,2021-08-15 00:04:30,100 Thieves,Evil Geniuses,,22719,0,0,0,2,1,486,24232,0,1,0,2,0,504
106433075319986035,106433075319986030,11.15,2021-08-15 01:08:10,Evil Geniuses,100 Thieves,,23312,0,0,0,3,0,498,28003,0,2,0,9,2,477
106433075319986025,106433075319986024,11.15,2021-08-15 20:10:40,Team Liquid,TSM,Team Liquid,23317,0,0,0,1,0,537,22327,0,0,0,0,1,531
106433075319986026,106433075319986024,11.15,2021-08-15 21:19:20,Team Liquid,TSM,Team Liquid,25174,0,3,0,4,1,413,25365,0,3,0,4,0,421
106433075319986027,106433075319986024,11.15,2021-08-15 22:14:30,TSM,Team Liquid,TSM,23628,0,0,0,3,1,508,23901,0,1,0,2,0,490
106433075319986028,106433075319986024,11.15,2021-08-15 23:11:10,Team Liquid,TSM,Team Liquid,24146,0,0,0,4,1,510,22527,0,0,0,2,0,505
106433075319986061,106433075319986060,11.15,2021-08-19 22:10:40,Evil Geniuses,Cloud9,,24146,0,1,0,1,0,506,23690,0,1,0,2,1,497
106433075319986062,106433075319986060,11.15,2021-08-19 23:13:50,Evil Geniuses,Cloud9,,22702,0,0,0,2,0,493,22354,0,0,0,2,1,502
106433075319986063,106433075319986060,11.15,2021-08-20 00:14:00,Evil Geniuses,Cloud9,,24523,0,1,0,1,0,503,23298,0,0,0,2,1,516
106433075319986055,106433075319986054,11.15,2021-08-20 22:15:00,TSM,Immortals,TSM,23258,0,0,0,1,1,538,22827,0,0,0,1,0,536
106433075319986056,106433075319986054,11.15,2021-08-20 23:12:30,TSM,Immortals,TSM,24697,0,1,0,5,0,473,25131,0,1,0,6,1,472
106433075319986057,106433075319986054,11.15,2021-08-21 00:14:20,Immortals,TSM,Immortals,28785,0,1,0,12,0,450,23761,0,0,0,5,1,477
106433075319986058,106433075319986054,11.15,2021-08-21 01:08:10,TSM,Immortals,TSM,26844,0,1,0,4,2,555,22115,0,0,0,1,0,488
106433075319986049,106433075319986048,11.15,2021-08-21 21:11:20,Team Liquid,100 Thieves,,23050,0,0,0,1,0,542,21935,0,0,0,0,1,532
106433075319986050,106433075319986048,11.15,2021-08-21 22:08:50,Team Liquid,100 Thieves,100 Thieves,24588,0,1,0,2,1,512,25806,0,0,0,8,1,504
106433075319986051,106433075319986048,11.15,2021-08-21 23:14:20,100 Thieves,Team Liquid,100 Thieves,24241,0,0,0,4,1,526,23617,0,0,0,3,0,518
106433075319986052,106433075319986048,11.15,2021-08-22 00:20:00,100 Thieves,Team Liquid,Team Liquid,23146,0,0,0,2,0,496,21793,0,0,0,1,1,492
106433075319986053,106433075319986048,11.15,2021-08-22 01:13:10,Team Liquid,100 Thieves,Team Liquid,21937,0,0,0,2,0,493,23562,0,0,0,2,2,510
106433075319986067,106433075319986066,11.15,2021-08-22 20:10:20,TSM,Cloud9,TSM,26786,0,1,0,6,2,536,23040,0,0,0,2,0,528
106433075319986068,106433075319986066,11.15,2021-08-22 21:05:10,Cloud9,TSM,Cloud9,21251,0,0,0,1,0,474,22297,0,1,0,2,2,471
106433075319986069,106433075319986066,11.15,2021-08-22 22:14:50,TSM,Cloud9,TSM,24847,0,1,0,4,0,492,23472,0,0,0,2,2,537
106433075319986070,106433075319986066,11.15,2021-08-22 23:07:50,Cloud9,TSM,Cloud9,23772,0,0,0,1,0,529,22749,0,0,0,1,0,498
106433075319986071,106433075319986066,11.15,2021-08-23 00:11:20,TSM,Cloud9,Cloud9,22702,0,0,0,3,1,502,22910,0,0,0,3,0,478
106433075319986073,106433075319986072,11.15,2021-08-28 21:09:40,100 Thieves,Cloud9,,25167,0,2,0,1,0,525,24013,0,1,0,2,1,526
106433075319986074,106433075319986072,11.15,2021-08-28 22:05:50,Cloud9,100 Thieves,100 Thieves,24796,0,1,0,4,0,515,22948,0,1,0,0,1,509
106433075319986075,106433075319986072,11.15,2021-08-28 23:20:50,100 Thieves,Cloud9,Cloud9,26813,0,1,0,13,0,457,27231,0,1,0,9,2,508
106433075319986076,106433075319986072,11.15,2021-08-29 00:12:30,Cloud9,100 Thieves,100 Thieves,22336,0,0,0,1,1,500,24562,0,1,0,2,1,516
106433075319986079,106433075319986078,11.15,2021-08-29 20:15:20,Team Liquid,100 Thieves,,25318,0,1,0,4,2,515,22184,0,0,0,1,0,481
106433075319986080,106433075319986078,11.15,2021-08-29 21:06:20,100 Thieves,Team Liquid,100 Thieves,22906,0,0,0,3,0,479,23757,0,1,0,1,1,510
106433075319986081,106433075319986078,11.15,2021-08-29 22:04:00,Team Liquid,100 Thieves,100 Thieves,22013,0,0,0,1,0,485,24951,0,2,0,4,2,460
105788932119475548,105788932119475547,11.5,2021-03-20 20:05:50,TSM,Team Liquid,Team Liquid,23845,0,0,0,3,1,513,23147,0,0,0,1,1,552
105788932119475549,105788932119475547,11.5,2021-03-20 21:19:10,TSM,Team Liquid,Team Liquid,22839,0,0,0,2,2,531,25797,0,0,0,7,0,500
105788932119475550,105788932119475547,11.5,2021-03-20 22:23:20,TSM,Team Liquid,TSM,22866,0,0,0,5,0,477,23033,0,0,0,6,2,467
105788932119475551,105788932119475547,11.5,2021-03-20 23:17:30,Team Liquid,TSM,Team Liquid,26764,0,2,0,4,0,524,22931,0,0,0,5,2,465
105788932119475542,105788932119475541,11.5,2021-03-21 20:03:50,Cloud9,100 Thieves,Cloud9,23340,0,0,0,1,0,535,21920,0,0,0,0,1,481
105788932119475543,105788932119475541,11.5,2021-03-21 21:08:30,100 Thieves,Cloud9,Cloud9,23204,0,0,0,2,0,507,22774,0,0,0,1,2,485
105788932119475544,105788932119475541,11.5,2021-03-21 22:07:50,100 Thieves,Cloud9,Cloud9,23701,0,0,0,3,1,478,24861,0,0,0,2,0,546
105912261862338012,105912261862338011,11.5,2021-03-27 20:08:30,TSM,Evil Geniuses,,24066,0,0,0,4,2,511,23140,0,0,0,3,0,506
105912261862338013,105912261862338011,11.5,2021-03-27 21:05:00,TSM,Evil Geniuses,,21906,0,0,0,1,1,452,26163,0,2,0,5,1,498
105912261862338014,105912261862338011,11.5,2021-03-27 21:58:30,TSM,Evil Geniuses,,24486,0,1,0,2,1,541,24716,0,0,0,5,1,534
105912261862338015,105912261862338011,11.5,2021-03-27 22:53:40,TSM,Evil Geniuses,,15068,0,0,0,4,0,270,14552,0,0,0,3,0,299
105912261862338018,105912261862338017,11.5,2021-03-28 20:01:20,100 Thieves,Dignitas QNTMPAY,,23696,0,1,0,4,0,465,24824,0,0,0,6,2,507
105912261862338019,105912261862338017,11.5,2021-03-28 21:01:30,100 Thieves,Dignitas QNTMPAY,,24779,0,1,0,3,1,528,22533,0,0,0,1,1,510
105912261862338020,105912261862338017,11.5,2021-03-28 22:06:40,Dignitas QNTMPAY,100 Thieves,,21812,0,0,0,1,0,486,26833,0,2,0,7,1,490
105788932119475554,105788932119475553,11.5,2021-04-03 20:01:10,Cloud9,Team Liquid,Cloud9,25754,0,1,0,5,1,526,22573,0,0,0,2,0,486
105788932119475555,105788932119475553,11.5,2021-04-03 21:05:20,Team Liquid,Cloud9,Team Liquid,24222,0,0,0,1,1,523,22788,0,0,0,2,1,532
105788932119475556,105788932119475553,11.5,2021-04-03 21:55:00,Cloud9,Team Liquid,Cloud9,21743,0,0,0,2,1,511,22148,0,0,0,3,1,495
105788932119475557,105788932119475553,11.5,2021-04-03 22:54:00,Team Liquid,Cloud9,Cloud9,24498,0,1,0,2,1,547,24778,0,0,0,4,1,560
105788932119475572,105788932119475571,11.5,2021-04-04 20:03:50,TSM,100 Thieves,TSM,21678,0,0,0,1,0,508,23944,0,0,0,2,1,543
105788932119475573,105788932119475571,11.5,2021-04-04 21:03:20,100 Thieves,TSM,TSM,22217,0,0,0,0,2,512,22141,0,1,0,2,0,466
105788932119475574,105788932119475571,11.5,2021-04-04 22:13:10,100 Thieves,TSM,100 Thieves,23420,0,0,0,3,1,515,24312,0,1,0,2,0,511
105788932119475575,105788932119475571,11.5,2021-04-04 23:16:10,TSM,100 Thieves,TSM,24931,0,1,0,3,0,533,24387,0,0,0,5,2,530
105788932119475578,105788932119475577,11.5,2021-04-10 20:12:50,Team Liquid,TSM,Team Liquid,23569,0,0,0,0,1,571,22925,0,0,0,0,0,556
105788932119475579,105788932119475577,11.5,2021-04-10 21:21:20,TSM,Team Liquid,Team Liquid,26437,0,2,0,4,1,523,22056,0,0,0,1,0,504
105788932119475580,105788932119475577,11.5,2021-04-10 22:30:50,TSM,Team Liquid,TSM,24278,0,0,0,3,0,510,24565,0,0,0,5,2,527
105788932119475581,105788932119475577,11.5,2021-04-10 23:38:50,Team Liquid,TSM,Team Liquid,26807,0,1,0,8,2,484,21181,0,0,0,0,0,471
105788932119475584,105788932119475583,11.5,2021-04-11 20:40:50,Cloud9,Team Liquid,Team Liquid,24449,0,0,0,4,2,554,21574,0,0,0,0,0,525
105788932119475585,105788932119475583,11.5,2021-04-11 21:57:20,Cloud9,Team Liquid,Cloud9,23599,0,0,0,3,1,534,22862,0,0,0,0,1,533
105788932119475586,105788932119475583,11.5,2021-04-11 23:08:00,Team Liquid,Cloud9,Team Liquid,24439,0,0,0,1,2,559,23378,0,0,0,2,0,547
105788932119475587,105788932119475583,11.5,2021-04-12 00:29:00,Cloud9,Team Liquid,Cloud9,11659,0,0,0,1,0,247,11383,0,0,0,0,1,258
105788932119475588,105788932119475583,11.5,2021-04-12 01:42:50,Team Liquid,Cloud9,Cloud9,19492,0,0,0,0,0,456,20984,0,0,0,3,2,463
105522958534618097,105522958534618096,11.1,2021-01-22 16:53:30,G2 Esports,MAD Lions,G2 Esports,25095,0,0,0,3,1,556,24893,0,1,0,2,0,519
105522958534552499,105522958534552498,11.1,2021-01-22 17:56:50,Astralis,SK Gaming,SK Gaming,22736,0,0,0,2,2,508,23107,0,0,0,2,0,493
105522958534552533,105522958534552532,11.1,2021-01-22 18:56:50,Rogue,EXCEL,,25287,0,1,0,1,1,549,21645,0,0,0,0,1,512
105522958534618123,105522958534618122,11.1,2021-01-22 19:51:40,Team Vitality,Schalke 04,,24309,0,1,0,1,0,529,22319,0,0,0,1,1,522
105522958534618107,105522958534618106,11.1,2021-01-22 21:06:00,Misfits Gaming,Fnatic,Misfits Gaming,15350,0,0,0,5,0,261,15006,0,0,0,6,1,244
105522958534552543,105522958534552542,11.1,2021-01-23 15:57:20,Schalke 04,EXCEL,,25088,0,0,0,5,1,522,23930,0,0,0,5,1,509
105522958534618121,105522958534618120,11.1,2021-01-23 17:03:10,Misfits Gaming,Team Vitality,,20132,0,0,0,1,0,454,20191,0,0,0,1,1,459
105522958534552521,105522958534552520,11.1,2021-01-23 18:05:20,MAD Lions,Astralis,,17083,0,0,0,3,0,354,15840,0,0,0,2,1,342
105522958534552509,105522958534552508,11.1,2021-01-23 19:02:50,SK Gaming,G2 Esports,G2 Esports,24722,0,1,0,3,0,515,23469,0,0,0,1,1,548
105522958534552549,105522958534552548,11.1,2021-01-23 19:59:10,Fnatic,Rogue,,23855,0,0,0,3,0,526,26358,0,1,0,5,2,524
105522958534552531,105522958534552530,11.1,2021-01-24 15:56:30,Astralis,Team Vitality,Astralis,22863,0,0,0,4,0,463,24420,0,0,0,4,1,524
105522958534552503,105522958534552502,11.1,2021-01-24 17:04:50,Rogue,SK Gaming,,25595,0,0,0,3,0,533,22478,0,0,0,3,2,504
